email_size,attachment_count,hour,day_of_week,content_length
35329,0,14,0,289
22833,1,14,0,368
25009,3,14,0,425
29381,1,14,0,172
28452,9,14,0,386
35478,0,14,0,377
31714,0,14,0,288
16207,0,14,0,303
24948,0,14,0,363
26485,0,14,0,329
29057,0,14,0,371
20313,1,14,0,221
34168,0,14,0,248
26623,1,14,0,359
21352,0,14,0,323
32384,1,14,0,430
38667,0,14,0,306
34754,0,14,0,405
32688,0,14,0,361
25126,0,14,0,355
25159,0,14,0,295
22971,0,14,0,559
22364,0,14,0,387
35074,0,14,0,420
30139,0,14,0,366
51702,0,14,0,262
52546,0,14,0,394
23442,0,14,0,362
38764,0,14,0,422
43616,0,14,0,397
29192,0,14,0,261
31177,0,14,0,266
33147,0,14,0,389
25469,1,14,0,358
27498,0,14,0,375
33220,0,14,0,390
28791,0,14,0,428
32630,0,14,0,343
20723,0,14,0,229
48086,0,14,0,409
20165,0,14,0,373
32773,0,14,0,441
20022,0,14,0,192
27744,0,14,0,472
25550,7,14,0,356
25591,0,14,0,260
22524,0,14,0,442
35665,0,14,0,205
25168,0,14,0,411
26840,0,14,0,372
26508,0,14,0,329
43574,0,14,0,325
27890,0,14,0,376
42137,0,14,0,430
28326,0,14,0,350
16255,0,14,0,425
29565,0,14,0,355
21828,0,14,0,416
41874,0,14,0,428
31778,0,14,0,258
22952,2,14,0,389
44681,0,14,0,365
48647,0,14,0,398
34713,0,14,0,235
34367,0,14,0,266
38165,0,14,0,209
28934,1,14,0,213
17786,4,14,0,538
23035,2,14,0,319
32195,0,14,0,308
14720,0,14,0,412
19474,0,14,0,340
20958,1,14,0,285
29832,0,14,0,371
34459,0,14,0,211
26318,0,14,0,271
38141,0,14,0,321
40680,0,14,0,446
32765,1,14,0,182
30255,0,14,0,393
24391,0,14,0,332
35429,0,14,0,374
15811,4,14,0,456
31072,4,14,0,475
31233,2,14,0,344
14537,0,14,0,315
25929,0,14,0,339
16152,0,14,0,233
20728,0,14,0,356
24052,0,14,0,264
17474,1,14,0,427
35916,2,14,0,399
78002,0,14,0,352
30148,0,14,0,414
24154,0,14,0,416
38682,0,14,0,284
42916,1,14,0,408
27604,0,14,0,306
21036,0,14,0,442
24279,0,14,0,391
22462,0,14,0,387
24288,0,14,0,528
16435,0,14,0,418
25898,0,14,0,423
32913,0,14,0,316
44550,0,14,0,246
26524,1,14,0,236
48916,0,14,0,300
24899,0,14,0,469
29456,2,14,0,334
28268,0,14,0,337
25234,0,14,0,422
33939,2,14,0,387
11797,2,14,0,348
28147,0,14,0,371
18544,4,14,0,209
30263,0,14,0,399
28558,0,14,0,397
31025,0,14,0,300
46773,0,14,0,459
30366,0,14,0,305
43040,1,14,0,345
25939,0,14,0,316
33883,1,14,0,247
21537,0,14,0,404
33944,2,14,0,201
27945,0,14,0,353
38907,0,14,0,465
36810,0,14,0,417
19641,2,14,0,513
37012,1,14,0,193
47176,1,14,0,303
31898,1,14,0,440
24105,0,14,0,295
34760,1,14,0,458
32715,0,14,0,285
31999,0,14,0,357
42088,0,14,0,418
22862,0,14,0,361
43870,0,14,0,324
24732,0,14,0,258
45814,0,14,0,341
36169,0,14,0,343
33633,0,14,0,404
29478,1,14,0,439
24150,1,14,0,286
37872,0,14,0,393
48474,7,14,0,309
30122,0,14,0,286
47766,3,14,0,364
28421,0,14,0,287
34269,1,14,0,328
35467,1,14,0,222
27135,0,14,0,310
25206,0,14,0,396
26680,0,14,0,339
26626,0,14,0,398
42161,0,14,0,328
34041,0,14,0,311
25397,0,14,0,423
25619,0,14,0,329
38919,0,14,0,391
58948,0,14,0,349
14785,1,14,0,267
45360,0,14,0,381
22705,0,14,0,266
34856,0,14,0,371
26516,4,14,0,338
18136,0,14,0,293
18710,0,14,0,368
23881,0,14,0,329
36976,0,14,0,263
28885,0,14,0,374
18408,2,14,0,331
39606,0,14,0,395
23025,0,14,0,425
36678,0,14,0,352
50673,0,14,0,382
44957,0,14,0,314
27259,0,14,0,459
16765,0,14,0,297
23947,1,14,0,307
28462,0,14,0,346
24551,0,14,0,412
54814,0,14,0,406
20399,0,14,0,467
26948,0,14,0,436
22482,0,14,0,233
23338,0,14,0,425
36725,2,14,0,261
24135,3,14,0,412
48310,0,14,0,497
31432,3,14,0,420
29979,0,14,0,281
24846,2,14,0,356
14577,0,14,0,316
21940,0,14,0,294
34189,0,14,0,442
37930,0,14,0,305
41143,0,14,0,408
34962,0,14,0,261
24042,0,14,0,337
22614,0,14,0,477
19884,0,14,0,229
36519,1,14,0,386
21319,2,14,0,503
41066,0,14,0,319
25238,1,14,0,260
9378,0,14,0,490
16857,0,14,0,303
32908,1,14,0,366
20167,0,14,0,415
31007,0,14,0,473
28088,0,14,0,347
24320,0,14,0,307
44019,0,14,0,396
18812,0,14,0,299
41614,0,14,0,331
19839,1,14,0,429
17123,1,14,0,278
22224,0,14,0,321
32986,0,14,0,291
42933,0,14,0,376
22956,0,14,0,448
16008,0,14,0,215
21433,0,14,0,333
31461,0,14,0,448
20545,0,14,0,354
30390,0,14,0,310
61682,1,14,0,442
27083,0,14,0,361
19277,0,14,0,373
17677,0,14,0,376
44179,0,14,0,488
26209,0,14,0,359
28583,0,14,0,351
34164,0,14,0,303
31023,0,14,0,245
35657,1,14,0,287
25475,1,14,0,330
28223,0,14,0,226
42968,0,14,0,419
33439,1,14,0,370
35137,0,14,0,378
30420,0,14,0,323
21258,0,14,0,247
27504,0,14,0,458
22372,0,14,0,470
42563,3,14,0,376
25501,0,14,0,232
39007,3,14,0,397
20388,0,14,0,384
37025,2,14,0,366
25122,1,14,0,377
25649,1,14,0,391
38058,0,14,0,370
18935,1,14,0,323
26879,0,14,0,455
30909,0,14,0,394
28711,4,14,0,378
40842,0,14,0,378
44973,0,14,0,274
28039,0,14,0,462
29199,2,14,0,385
20142,0,14,0,298
31815,0,14,0,395
30942,0,14,0,382
29841,0,14,0,360
34144,0,14,0,360
40613,1,14,0,299
14185,0,14,0,354
25643,0,14,0,420
31832,0,14,0,249
22466,0,14,0,460
41501,1,14,0,296
32528,0,14,0,387
23856,1,14,0,377
38173,0,14,0,399
35250,1,14,0,318
31249,0,14,0,443
23542,0,14,0,478
29428,5,14,0,400
31344,1,14,0,392
36227,1,14,0,466
17723,3,14,0,319
29026,1,14,0,298
15277,7,14,0,393
30946,0,14,0,322
36944,0,14,0,272
26999,0,14,0,273
35706,1,14,0,418
12286,0,14,0,250
21857,0,14,0,306
26604,0,14,0,401
25694,0,14,0,397
56475,0,14,0,313
25855,0,14,0,316
27069,0,14,0,480
37078,0,14,0,366
27214,0,14,0,366
28390,9,14,0,227
28505,3,14,0,385
31921,1,14,0,313
31684,0,14,0,403
20631,0,14,0,412
19490,0,14,0,382
20494,0,14,0,330
27901,0,14,0,460
28792,0,14,0,400
30009,1,14,0,313
41372,0,14,0,322
34081,0,14,0,437
25990,0,14,0,272
25187,0,14,0,337
51931,0,14,0,333
29753,0,14,0,371
44007,1,14,0,341
90086,0,14,0,462
20642,0,14,0,506
21877,3,14,0,418
24909,0,14,0,323
15634,0,14,0,476
28459,0,14,0,313
24741,0,14,0,349
28652,0,14,0,392
22961,1,14,0,313
20238,0,14,0,267
30958,0,14,0,271
27719,0,14,0,340
20662,0,14,0,219
21834,0,14,0,395
27975,0,14,0,273
30341,0,14,0,287
24841,0,14,0,492
32601,0,14,0,496
32632,4,14,0,344
30415,2,14,0,507
47145,0,14,0,329
31591,0,14,0,540
47047,0,14,0,295
11254,0,14,0,358
36104,0,14,0,464
23779,0,14,0,414
40030,2,14,0,354
29613,0,14,0,209
21980,7,14,0,388
33917,0,14,0,453
32663,0,14,0,321
28383,0,14,0,293
14700,0,14,0,354
22393,0,14,0,355
33667,1,14,0,304
17666,0,14,0,393
26724,0,14,0,389
26799,0,14,0,381
40616,0,14,0,406
17950,0,14,0,328
21285,0,14,0,384
50020,0,14,0,415
26985,0,14,0,346
27383,0,14,0,325
22462,0,14,0,347
43323,0,14,0,344
21577,2,14,0,265
17318,0,14,0,372
25575,0,14,0,359
23007,1,14,0,264
31225,1,14,0,308
18356,0,14,0,331
28317,0,14,0,338
31868,1,14,0,391
31103,0,14,0,496
18376,3,14,0,362
48979,1,14,0,310
41668,0,14,0,397
26404,1,14,0,347
52458,0,14,0,391
24341,2,14,0,347
30399,0,14,0,282
18709,0,14,0,309
19792,1,14,0,414
29795,0,14,0,229
31072,0,14,0,226
34244,0,14,0,498
32345,0,14,0,395
28796,0,14,0,461
20800,0,14,0,314
27167,0,14,0,296
27235,1,14,0,395
22640,0,14,0,299
24861,0,14,0,361
38189,0,14,0,476
27093,1,14,0,454
38233,0,14,0,389
16596,5,14,0,390
38241,0,14,0,316
25606,1,14,0,373
29628,0,14,0,410
51942,0,14,0,417
22151,0,14,0,335
42535,0,14,0,366
23504,0,14,0,372
34764,1,14,0,300
52646,0,14,0,368
58329,0,14,0,246
35850,0,14,0,412
21020,2,14,0,406
32609,0,14,0,374
33201,0,14,0,359
29273,0,14,0,335
34500,0,14,0,275
40509,0,14,0,280
43214,0,14,0,438
30467,0,14,0,333
34456,0,14,0,371
24706,9,14,0,420
57354,0,14,0,407
21184,0,14,0,259
29326,0,14,0,344
32176,1,14,0,337
20233,0,14,0,324
24208,6,14,0,304
51147,0,14,0,456
38839,0,14,0,424
37702,2,14,0,291
21867,0,14,0,333
20294,0,14,0,435
37384,0,14,0,350
23488,0,14,0,339
19689,0,14,0,317
28867,0,14,0,351
22907,0,14,0,452
28334,0,14,0,366
18113,0,14,0,354
42033,1,14,0,286
41787,0,14,0,334
46304,0,14,0,418
34416,0,14,0,296
20707,0,14,0,375
21227,0,14,0,293
25989,0,14,0,316
28465,2,14,0,330
39814,0,14,0,298
39314,0,14,0,276
42236,0,14,0,322
34653,1,14,0,377
18138,0,14,0,584
18099,0,14,0,384
19842,0,14,0,385
19140,0,14,0,321
34348,0,14,0,386
29021,4,14,0,392
36756,0,14,0,310
29642,0,14,0,451
40841,0,14,0,294
42116,0,14,0,321
33256,0,14,0,401
55704,0,14,0,407
23333,4,14,0,387
13794,0,14,0,415
30015,0,14,0,354
17347,1,14,0,437
55740,6,14,0,403
24960,0,14,0,303
35046,0,14,0,260
28812,1,14,0,360
28864,1,14,0,382
28985,0,14,0,283
23125,0,14,0,337
40783,0,14,0,327
29913,2,14,0,267
31519,0,14,0,324
39383,3,14,0,258
34928,0,14,0,362
32473,0,14,0,491
19216,0,14,0,289
30945,0,14,0,292
28911,0,14,0,265
28719,0,14,0,305
35680,0,14,0,403
27878,0,14,0,388
20121,1,14,0,388
22528,0,14,0,150
33353,0,14,0,212
18718,0,14,0,480
38267,0,14,0,404
46443,0,14,0,215
39729,1,14,0,468
31082,0,14,0,274
33546,1,14,0,303
35174,0,14,0,389
21352,0,14,0,268
28659,0,14,0,368
40128,0,14,0,373
17267,0,14,0,370
22940,0,14,0,408
39748,0,14,0,342
21075,0,14,0,527
32138,0,14,0,249
24670,0,14,0,374
53026,2,14,0,462
50935,0,14,0,318
29912,0,14,0,309
22013,1,14,0,367
27569,0,14,0,390
21836,0,14,0,293
21112,0,14,0,296
14345,0,14,0,365
49912,0,14,0,491
19375,0,14,0,450
17067,0,14,0,274
33205,0,14,0,446
18425,0,14,0,371
16460,1,14,0,353
63513,2,14,0,239
22429,0,14,0,426
37871,0,14,0,438
25980,0,14,0,303
17835,0,14,0,386
19129,0,14,0,404
25948,0,14,0,319
25277,0,14,0,416
51245,0,14,0,359
56399,0,14,0,326
33434,9,14,0,335
22767,0,14,0,523
29243,0,14,0,409
21512,0,14,0,363
22763,1,14,0,483
32274,0,14,0,370
14039,0,14,0,314
16180,4,14,0,334
29459,0,14,0,311
25692,0,14,0,385
43061,0,14,0,320
35820,0,14,0,315
16139,2,14,0,347
24882,0,14,0,259
44978,0,14,0,291
26614,0,14,0,432
32119,2,14,0,396
21293,1,14,0,289
37931,0,14,0,337
34324,0,14,0,454
44413,0,14,0,394
16094,0,14,0,379
32385,0,14,0,328
15713,1,14,0,547
26950,1,14,0,459
32490,3,14,0,403
50181,0,14,0,484
25896,0,14,0,253
29687,0,14,0,247
29261,1,14,0,400
43193,0,14,0,310
18046,0,14,0,353
29341,0,14,0,234
33234,0,14,0,342
21381,0,14,0,277
24373,0,14,0,292
27735,0,14,0,356
38864,0,14,0,174
26049,0,14,0,365
35834,0,14,0,267
29090,0,14,0,279
29184,1,14,0,281
28068,0,14,0,485
32605,0,14,0,178
17119,0,14,0,347
33780,1,14,0,547
26980,0,14,0,362
36472,2,14,0,388
28169,0,14,0,303
32643,0,14,0,428
20666,0,14,0,535
30225,1,14,0,305
15162,0,14,0,366
13395,0,14,0,434
38338,2,14,0,372
48963,0,14,0,375
24982,0,14,0,364
36507,0,14,0,295
39855,0,14,0,382
33080,0,14,0,379
24956,0,14,0,343
39555,0,14,0,213
23505,0,14,0,229
27586,0,14,0,427
26059,0,14,0,452
22672,0,14,0,285
25727,2,14,0,317
27943,6,14,0,475
22952,0,14,0,244
20050,1,14,0,535
24182,0,14,0,301
48600,3,14,0,356
35762,0,14,0,353
15597,0,14,0,210
30453,1,14,0,366
43806,2,14,0,307
31674,0,14,0,368
33195,0,14,0,219
34628,0,14,0,370
45312,7,14,0,439
42880,0,14,0,190
20570,0,14,0,260
27725,0,14,0,378
89254,0,14,0,263
36054,0,14,0,425
30590,0,14,0,380
41634,0,14,0,240
21283,0,14,0,331
31493,0,14,0,430
35953,0,14,0,258
23578,1,14,0,300
25259,0,14,0,284
18000,0,14,0,286
23223,0,14,0,298
20123,0,14,0,329
18110,1,14,0,428
37897,1,14,0,337
23414,0,14,0,487
27408,1,14,0,422
63277,1,14,0,343
47307,1,14,0,320
37988,0,14,0,443
18201,1,14,0,421
39463,0,14,0,378
48809,0,14,0,363
30405,1,14,0,407
32922,0,14,0,544
13020,0,14,0,308
33913,0,14,0,363
33518,0,14,0,314
40682,0,14,0,385
9749,2,14,0,244
25530,1,14,0,480
32305,0,14,0,312
32939,0,14,0,233
18994,0,14,0,376
45617,0,14,0,357
26244,2,14,0,325
35982,0,14,0,275
41778,0,14,0,305
33487,0,14,0,225
26126,0,14,0,423
34387,0,14,0,316
18995,0,14,0,373
20235,0,14,0,392
37464,0,14,0,364
47533,1,14,0,320
41057,0,14,0,449
25309,0,14,0,253
30540,0,14,0,328
30730,0,14,0,308
34527,0,14,0,286
65439,0,14,0,401
24624,0,14,0,232
31488,0,14,0,506
26554,2,14,0,286
35916,0,14,0,284
40378,0,14,0,193
31285,1,14,0,452
35215,0,14,0,371
15607,0,14,0,370
24512,0,14,0,408
36276,0,14,0,398
22737,1,14,0,295
24971,1,14,0,449
16961,0,14,0,324
24486,0,14,0,343
25255,0,14,0,379
11279,0,14,0,346
35855,0,14,0,458
37429,0,14,0,445
43494,0,14,0,311
39755,0,14,0,299
21505,0,14,0,277
24948,0,14,0,350
19825,2,14,0,319
31753,1,14,0,371
15734,0,14,0,398
29052,0,14,0,380
18907,0,14,0,409
22684,0,14,0,290
31834,1,14,0,307
25982,0,14,0,154
38807,0,14,0,418
31836,0,14,0,268
22568,4,14,0,225
37980,0,14,0,267
23900,3,14,0,208
26953,0,14,0,401
26372,0,14,0,294
41710,0,14,0,446
24582,0,14,0,380
44004,0,14,0,452
23138,0,14,0,366
25867,0,14,0,309
23457,0,14,0,358
15137,0,14,0,326
21992,0,14,0,372
14159,0,14,0,315
28845,0,14,0,295
41647,1,14,0,381
20990,0,14,0,486
28673,0,14,0,285
22807,0,14,0,306
37971,0,14,0,300
23445,4,14,0,335
32239,0,14,0,350
40140,0,14,0,330
24928,0,14,0,290
19054,0,14,0,330
37586,0,14,0,375
58948,0,14,0,338
33350,0,14,0,313
19514,0,14,0,278
29450,0,14,0,361
36591,1,14,0,436
30628,2,14,0,349
17759,0,14,0,381
23902,0,14,0,407
30127,2,14,0,164
33632,1,14,0,305
29609,0,14,0,279
30771,0,14,0,439
22768,0,14,0,497
20050,4,14,0,195
25316,0,14,0,498
13325,0,14,0,365
22909,0,14,0,314
22749,0,14,0,386
16351,0,14,0,254
27516,0,14,0,398
34382,0,14,0,299
24757,1,14,0,278
41054,0,14,0,448
38932,0,14,0,427
20156,0,14,0,264
38254,1,14,0,226
24340,0,14,0,351
34470,0,14,0,395
29489,0,14,0,296
18281,0,14,0,283
31829,0,14,0,433
27806,0,14,0,321
34070,0,14,0,396
32033,0,14,0,345
39668,0,14,0,471
18381,0,14,0,457
39498,6,14,0,404
35501,0,14,0,435
21489,0,14,0,289
19594,1,14,0,357
21344,0,14,0,330
32340,2,14,0,270
17477,0,14,0,378
52377,0,14,0,291
27415,0,14,0,465
19257,2,14,0,298
21992,0,14,0,301
26351,0,14,0,335
20871,0,14,0,379
20060,1,14,0,250
38574,0,14,0,341
21869,0,14,0,301
16171,1,14,0,331
19834,0,14,0,292
28668,1,14,0,345
29698,0,14,0,480
27463,0,14,0,397
41697,1,14,0,426
32168,2,14,0,387
31333,0,14,0,281
28705,0,14,0,423
29187,1,14,0,251
27878,0,14,0,306
24627,0,14,0,518
32613,1,14,0,381
26921,1,14,0,229
19588,0,14,0,261
44002,0,14,0,323
27020,1,14,0,428
22943,0,14,0,368
22041,0,14,0,333
34808,0,14,0,388
25731,0,14,0,448
32270,0,14,0,412
14848,0,14,0,418
27790,0,14,0,370
36860,0,14,0,224
25196,4,14,0,271
31231,0,14,0,290
17856,0,14,0,413
43209,0,14,0,395
24586,0,14,0,286
22594,0,14,0,226
63668,2,14,0,345
34731,1,14,0,303
25630,1,14,0,328
23967,0,14,0,323
29170,0,14,0,187
42725,0,14,0,349
23787,0,14,0,272
18878,0,14,0,317
18841,0,14,0,345
52104,0,14,0,377
20846,0,14,0,273
25139,0,14,0,360
18641,0,14,0,217
44011,0,14,0,501
44291,0,14,0,406
19413,0,14,0,294
18989,0,14,0,399
20427,0,14,0,434
45198,0,14,0,445
36014,0,14,0,268
18264,1,14,0,390
27781,0,14,0,400
33916,0,14,0,399
29004,0,14,0,264
37297,0,14,0,295
25810,0,14,0,249
22805,1,14,0,337
13055,0,14,0,308
25320,0,14,0,263
36415,0,14,0,391
34524,0,14,0,395
16048,0,14,0,357
20727,0,14,0,299
19520,0,14,0,460
16127,0,14,0,306
31678,2,14,0,408
15881,0,14,0,377
33398,5,14,0,412
26943,0,14,0,301
56249,0,14,0,443
50643,0,14,0,408
20137,0,14,0,324
35650,0,14,0,353
37624,0,14,0,299
26705,0,14,0,291
29759,0,14,0,316
31523,0,14,0,375
38836,0,14,0,358
39867,0,14,0,421
37137,0,14,0,308
41126,2,14,0,432
22067,0,14,0,423
18668,0,14,0,377
26345,3,15,0,312
26659,0,15,0,327
31364,0,15,0,414
23846,0,15,0,303
20623,0,15,0,384
28176,0,15,0,379
23124,0,15,0,294
30718,0,15,0,294
23405,0,15,0,481
28501,1,15,0,404
49547,1,15,0,426
41135,0,15,0,421
24565,0,15,0,316
25057,0,15,0,471
24037,1,15,0,435
27032,0,15,0,388
33495,0,15,0,320
21943,0,15,0,371
13307,0,15,0,318
36026,0,15,0,347
25098,0,15,0,257
38277,0,15,0,312
23527,0,15,0,372
25921,3,15,0,393
20178,1,15,0,310
24893,4,15,0,310
39834,0,15,0,321
21011,0,15,0,381
27794,0,15,0,352
27823,0,15,0,384
30303,0,15,0,397
22410,0,15,0,311
27595,1,15,0,352
55083,0,15,0,257
25176,0,15,0,296
28987,0,15,0,426
26480,0,15,0,258
24726,0,15,0,375
23251,0,15,0,500
20033,0,15,0,361
42422,0,15,0,371
32665,0,15,0,340
65545,0,15,0,281
33453,0,15,0,385
28370,0,15,0,317
21276,0,15,0,375
26861,0,15,0,487
26664,0,15,0,405
28136,0,15,0,396
32569,0,15,0,271
21649,0,15,0,221
17264,0,15,0,404
37516,0,15,0,347
40698,4,15,0,460
35616,4,15,0,401
18453,0,15,0,383
22985,0,15,0,316
35458,0,15,0,395
18554,1,15,0,299
19095,0,15,0,403
22907,0,15,0,402
31084,0,15,0,441
23161,1,15,0,355
19102,0,15,0,236
29447,0,15,0,277
30828,0,15,0,258
33858,0,15,0,419
24694,0,15,0,328
53995,0,15,0,381
40304,0,15,0,302
25421,0,15,0,278
21424,0,15,0,213
32233,1,15,0,433
43453,0,15,0,283
24354,0,15,0,249
34262,0,15,0,470
82731,0,15,0,336
17207,2,15,0,373
26218,1,15,0,384
50603,0,15,0,376
22928,3,15,0,372
34111,1,15,0,274
18164,0,15,0,264
18126,0,15,0,306
24691,1,15,0,181
23846,0,15,0,463
30518,0,15,0,385
28146,0,15,0,345
40943,0,15,0,442
24623,0,15,0,432
30685,0,15,0,414
24052,0,15,0,351
28991,0,15,0,334
33185,0,15,0,186
30078,0,15,0,294
41967,0,15,0,386
23377,0,15,0,132
33822,0,15,0,275
20632,0,15,0,473
23446,0,15,0,486
34871,0,15,0,391
33428,1,15,0,401
31479,0,15,0,435
19734,0,15,0,291
33490,0,15,0,410
20363,0,15,0,365
32625,0,15,0,345
43000,0,15,0,359
17119,0,15,0,439
33052,0,15,0,146
18647,0,15,0,304
20453,0,15,0,579
19771,0,15,0,411
25435,0,15,0,393
20589,0,15,0,404
29115,3,15,0,505
31877,0,15,0,211
42675,1,15,0,300
48923,0,15,0,269
37283,0,15,0,337
29503,0,15,0,380
34029,0,15,0,347
25735,0,15,0,390
39268,0,15,0,322
22768,0,15,0,327
55372,0,15,0,392
25698,0,15,0,379
32226,0,15,0,330
35630,0,15,0,415
20104,3,15,0,292
38241,1,15,0,356
30796,0,15,0,262
14329,0,15,0,536
23585,0,15,0,255
23455,0,15,0,310
32268,1,15,0,319
32498,0,15,0,260
47663,0,15,0,387
33197,0,15,0,514
27738,0,15,0,361
39424,0,15,0,323
17770,2,15,0,433
42573,0,15,0,429
30138,0,15,0,202
23918,0,15,0,327
29100,2,15,0,386
24743,3,15,0,339
19978,0,15,0,253
61528,0,15,0,318
38877,0,15,0,343
21710,0,15,0,370
22703,0,15,0,213
23396,1,15,0,393
16483,1,15,0,333
25534,0,15,0,332
20421,0,15,0,438
41137,0,15,0,415
36044,0,15,0,388
24820,0,15,0,351
15387,0,15,0,509
22317,0,15,0,368
19079,1,15,0,440
24656,2,15,0,259
28944,0,15,0,418
59048,0,15,0,311
36171,0,15,0,361
11891,0,15,0,270
18677,0,15,0,290
48210,0,15,0,425
22496,0,15,0,280
25684,0,15,0,311
42341,0,15,0,220
27491,4,15,0,390
31860,0,15,0,352
34919,0,15,0,293
32620,2,15,0,376
17381,0,15,0,343
26392,0,15,0,366
28102,6,15,0,508
27769,0,15,0,327
24764,0,15,0,394
31630,0,15,0,302
27230,2,15,0,366
23274,2,15,0,431
28251,0,15,0,354
15462,1,15,0,257
40382,0,15,0,485
31035,0,15,0,356
27327,0,15,0,374
20557,0,15,0,361
29084,0,15,0,206
59446,0,15,0,233
19993,0,15,0,373
22543,0,15,0,380
18847,0,15,0,281
12748,0,15,0,350
27392,0,15,0,343
30067,1,15,0,404
30879,0,15,0,224
22310,0,15,0,311
30714,2,15,0,377
48716,7,15,0,335
17987,0,15,0,421
43662,0,15,0,298
38807,0,15,0,206
40098,0,15,0,395
41667,0,15,0,449
19891,0,15,0,275
26102,0,15,0,460
25605,2,15,0,311
30453,1,15,0,369
20246,0,15,0,272
49727,2,15,0,428
14902,0,15,0,390
50143,0,15,0,454
37330,0,15,0,404
19708,1,15,0,358
27901,0,15,0,356
26347,0,15,0,330
38877,0,15,0,393
25758,8,15,0,347
32398,0,15,0,262
26772,0,15,0,370
25145,0,15,0,305
40722,0,15,0,300
21317,0,15,0,298
37853,0,15,0,529
56808,0,15,0,239
37214,0,15,0,231
27728,0,15,0,377
14783,0,15,0,429
36028,0,15,0,398
64941,0,15,0,383
23776,0,15,0,283
31765,0,15,0,267
17123,0,15,0,351
25810,1,15,0,401
51960,0,15,0,337
50363,0,15,0,367
24340,1,15,0,305
13692,0,15,0,350
16774,0,15,0,409
18869,0,15,0,259
26993,0,15,0,395
24993,2,15,0,381
25736,0,15,0,309
25573,0,15,0,388
14976,0,15,0,417
27950,0,15,0,301
33188,0,15,0,423
20861,0,15,0,255
28302,0,15,0,263
23423,0,15,0,410
21163,1,15,0,355
25720,2,15,0,230
25333,0,15,0,374
18018,0,15,0,336
23413,0,15,0,355
24243,0,15,0,492
20804,1,15,0,368
21035,0,15,0,444
24247,0,15,0,384
26304,0,15,0,496
28393,0,15,0,440
30001,0,15,0,339
19667,0,15,0,347
18704,0,15,0,332
17958,0,15,0,337
28702,0,15,0,309
32586,0,15,0,347
26877,0,15,0,363
24508,1,15,0,240
18661,0,15,0,421
32854,1,15,0,367
24824,0,15,0,282
19643,0,15,0,403
29664,1,15,0,459
44013,0,15,0,386
27246,1,15,0,294
25933,0,15,0,243
21260,0,15,0,309
39074,1,15,0,258
57955,0,15,0,440
32603,0,15,0,349
25802,0,15,0,288
19175,0,15,0,351
25393,0,15,0,411
29023,0,15,0,395
12087,0,15,0,435
24973,1,15,0,243
16055,1,15,0,315
28402,3,15,0,367
27884,3,15,0,365
22072,1,15,0,481
23958,0,15,0,402
55235,1,15,0,188
15554,0,15,0,369
17868,0,15,0,477
22724,0,15,0,406
25935,0,15,0,347
53388,0,15,0,412
19448,1,15,0,320
33732,0,15,0,359
29653,2,15,0,241
34338,1,15,0,270
27305,0,15,0,320
28244,0,15,0,385
44789,0,15,0,384
29852,0,15,0,460
23439,0,15,0,523
39890,1,15,0,302
13465,0,15,0,462
24523,0,15,0,418
42693,0,15,0,449
25227,0,15,0,399
25655,0,15,0,347
21750,0,15,0,274
22287,0,15,0,278
14095,0,15,0,352
21191,0,15,0,471
50775,0,15,0,147
23026,0,15,0,316
27654,0,15,0,309
41389,0,15,0,372
31744,1,15,0,364
30080,0,15,0,209
35157,1,15,0,394
17872,0,15,0,299
22617,0,15,0,311
49223,0,15,0,344
26230,0,15,0,379
50626,2,15,0,376
55999,0,15,0,271
29256,0,15,0,305
30567,0,15,0,344
25029,0,15,0,426
45634,1,15,0,379
30112,0,15,0,298
22220,0,15,0,291
32986,0,15,0,229
31982,1,15,0,340
32577,1,15,0,253
24828,3,15,0,286
17032,1,15,0,298
27540,0,15,0,158
38608,0,15,0,313
37656,0,15,0,338
19697,0,15,0,379
13369,0,15,0,370
23311,0,15,0,363
25966,2,15,0,401
15084,2,15,0,305
22057,0,15,0,453
21090,0,15,0,424
19328,0,15,0,273
46874,1,15,0,195
28852,1,15,0,320
32979,0,15,0,360
28053,0,15,0,227
27328,0,15,0,415
18894,1,15,0,309
40358,0,15,0,397
46102,0,15,0,186
33502,0,15,0,345
33427,1,15,0,487
28165,1,15,0,412
27370,0,15,0,382
40722,1,15,0,188
22628,0,15,0,429
21225,0,15,0,386
36272,0,15,0,431
30546,2,15,0,258
28331,0,15,0,185
15140,0,15,0,325
49069,0,15,0,412
25092,0,15,0,300
35501,0,15,0,346
33626,0,15,0,339
31457,0,15,0,220
17143,0,15,0,372
43126,0,15,0,322
29018,0,15,0,415
46764,1,15,0,308
16834,1,15,0,311
29079,0,15,0,351
21724,0,15,0,485
31129,1,15,0,407
21506,0,15,0,334
38379,0,15,0,386
31583,0,15,0,332
41541,0,15,0,391
26119,0,15,0,358
19368,0,15,0,388
43157,0,15,0,323
13708,3,15,0,342
24207,0,15,0,279
24502,0,15,0,366
28395,1,15,0,333
38555,0,15,0,441
42618,2,15,0,338
25773,0,15,0,199
29258,0,15,0,363
20419,0,15,0,323
32140,1,15,0,284
17255,0,15,0,433
18100,3,15,0,324
23415,0,15,0,406
27950,0,15,0,335
50564,3,15,0,304
36586,0,15,0,256
24314,0,15,0,446
37261,0,15,0,355
28830,0,15,0,400
32678,0,15,0,276
28510,0,15,0,316
22587,1,15,0,365
28529,1,15,0,317
28325,0,15,0,368
26515,0,15,0,322
