id,date,user,pc,file_tree,activity
{X2X3-S2BN75BT-3626YUWX},01/04/2010 14:19:28,KCH3095,PC-1839,R:\;R:\19K8G55;R:\629cY69;R:\82wkbd0;R:\KCH3095,Connect
{E6G6-D9SV30OQ-9398ZJRX},01/04/2010 14:19:32,MIC2325,PC-7190,R:\;R:\74M8J95;R:\MIC2325,Connect
{N2A9-J2KO93FN-9012JPFA},01/04/2010 14:19:57,CCF3529,PC-1616,R:\;R:\CCF3529,Connect
{T6T6-Z0EE48PG-7194MAPO},01/04/2010 14:20:06,DOM0586,PC-9943,,Disconnect
{H7K5-F3QJ31AQ-3558LDLK},01/04/2010 14:20:10,DHG0962,PC-9310,,Disconnect
{F0O5-R8PE32OW-0912IYQD},01/04/2010 14:20:12,EIY2749,PC-4187,,Disconnect
{K8A9-W4NS02JS-7721VHUN},01/04/2010 14:20:14,GSA3815,PC-1992,R:\;R:\31Hxn51;R:\35B1B75;R:\GSA3815,Connect
{F8F8-M4MN60SQ-5188XQZP},01/04/2010 14:20:14,KDC0444,PC-6964,,Disconnect
{U7Z7-T2UA73JF-3767IJEU},01/04/2010 14:20:32,RCG0105,PC-2399,R:\;R:\12zDwM0;R:\35Y3L35;R:\RCG0105,Connect
{Z2A7-U2YD59JO-6788QCDK},01/04/2010 14:20:56,XIW0171,PC-7206,,Disconnect
{J5C0-X5WE70OV-6765GMOP},01/04/2010 14:21:02,CEC1352,PC-7905,R:\;R:\58gL993;R:\61q9K65;R:\69Vr4C2;R:\CEC1352,Connect
{B8R2-U8MX23YG-6194LUGY},01/04/2010 14:21:03,VTK2978,PC-6750,R:\;R:\671wfV8;R:\97r4347;R:\VTK2978,Connect
{S6T4-M1ET68GJ-5485BQUI},01/04/2010 14:21:07,VDI1217,PC-7996,,Disconnect
{L1T5-U4QQ11VY-3041TBUP},01/04/2010 14:21:13,JRR0769,PC-7787,R:\;R:\53S36c6;R:\72vCjp0;R:\795gB99;R:\91R5717;R:\JRR0769,Connect
{A9A9-S8EU56KA-0872GDES},01/04/2010 14:21:33,GRY1398,PC-3048,,Disconnect
{E2T3-A2OK89YW-2302CKSN},01/04/2010 14:21:39,RCG0105,PC-2399,,Disconnect
{O1L2-O7DB41JX-0228UCUW},01/04/2010 14:21:44,GDH2500,PC-9355,R:\;R:\14JJRl0;R:\32BwkH0;R:\GDH2500,Connect
{I2E9-D1OB52CL-8764TVHT},01/04/2010 14:21:44,SRA3210,PC-2822,,Disconnect
{B5H0-B7HH73FO-9571LKVB},01/04/2010 14:21:49,TJB0540,PC-5538,,Disconnect
{B0T9-A2BV29NW-0215XBQD},01/04/2010 14:21:49,WRM0515,PC-5579,,Disconnect
{Q7M5-Z6OL05ZL-6028YROE},01/04/2010 14:22:08,CJS1986,PC-0075,R:\;R:\253sv69;R:\494HHf8;R:\69mRJ11;R:\99n88x6;R:\CJS1986,Connect
{Y8Z7-X0OP44HD-6329NPRB},01/04/2010 14:22:11,QWL3474,PC-2154,,Disconnect
{N2O7-E2QL92NC-5709SDFT},01/04/2010 14:22:18,OJR2085,PC-1587,R:\;R:\98F2H85;R:\OJR2085,Connect
{Q3V0-L4GB05YQ-4943RIFL},01/04/2010 14:22:34,ROR3483,PC-4365,R:\;R:\177Qcm8;R:\81c5yB4;R:\87zJ233;R:\ROR3483,Connect
{E9N0-Z7IO89SN-7400GPRH},01/04/2010 14:22:42,DBH1596,PC-2202,,Disconnect
{I8B5-H5DK26ZG-5313USAE},01/04/2010 14:23:01,ATT1191,PC-2057,,Disconnect
{F3C4-V9EO30ZA-4797ULVP},01/04/2010 14:23:16,KBM3460,PC-5483,,Disconnect
{C1X4-L1SG34XO-8681NUYF},01/04/2010 14:23:17,JDM1042,PC-1105,R:\;R:\84xF4F2;R:\JDM1042,Connect
{C5C4-N0DW61WA-0867YRBX},01/04/2010 14:23:26,KMB3781,PC-9320,,Disconnect
{V0V1-L2NE26KN-5579UNDJ},01/04/2010 14:23:26,QRJ1597,PC-5898,,Disconnect
{B7K4-Z5HL03XV-0185VIMV},01/04/2010 14:23:29,RLP3268,PC-9926,,Disconnect
{X9Q0-D2RN94WM-5555SUFF},01/04/2010 14:23:29,RWS3699,PC-9819,R:\;R:\325QX59;R:\764wy59;R:\RWS3699,Connect
{U6A4-N2NI76SH-5216EHEK},01/04/2010 14:23:32,MIA3825,PC-1415,R:\;R:\MIA3825,Connect
{H2Z3-W7DE46PY-3809EZNG},01/04/2010 14:23:33,MCH3354,PC-0932,R:\;R:\93v6lF4;R:\MCH3354,Connect
{K1F9-F7TP47YB-7870FIQC},01/04/2010 14:23:51,VTK2978,PC-6750,,Disconnect
{E3P6-C9YH94ZS-2988XIRT},01/04/2010 14:23:54,JCP1462,PC-7135,R:\;R:\45CS6d2;R:\79Z31t6;R:\JCP1462,Connect
{D2O8-B2YB76WF-2796FADC},01/04/2010 14:24:13,THH2751,PC-1098,R:\;R:\THH2751,Connect
{B8Q5-T7ZC35PG-5894DXPD},01/04/2010 14:24:14,JDM1042,PC-1105,,Disconnect
{P3Q1-S4YR65AK-7508OGCD},01/04/2010 14:24:18,FYP1187,PC-8933,,Disconnect
{O0T5-W4QH41FT-4962KIDB},01/04/2010 14:24:18,VHG3993,PC-6500,,Disconnect
{N0J4-X8RR65LM-9900JZOY},01/04/2010 14:24:19,CCF3529,PC-1616,,Disconnect
{J5V6-Z3GM64SB-4212QGLO},01/04/2010 14:24:37,RCT1697,PC-5770,R:\;R:\488TX69;R:\58l8617;R:\RCT1697,Connect
{B5B3-T3CB84VO-3257WRHR},01/04/2010 14:25:01,TVS0520,PC-3367,,Disconnect
{M1E4-C6TD40JC-8288NDSJ},01/04/2010 14:25:20,AED1421,PC-0707,R:\;R:\31rWD71;R:\67jg5L2;R:\72WGC91;R:\96K4tT4;R:\AED1421,Connect
{C1E6-M4SW59WX-6018LYRN},01/04/2010 14:25:22,EEC3193,PC-2162,,Disconnect
{W8M5-S3RV49XM-5247ACEC},01/04/2010 14:25:28,GEH3406,PC-9897,R:\;R:\GEH3406,Connect
{P1J8-A7XS72JK-3400CNQX},01/04/2010 14:25:29,HYK3300,PC-0170,R:\;R:\13qYSj0;R:\49Bp123;R:\53PTYq0;R:\57lK783;R:\HYK3300,Connect
{V0V3-C5HH09GH-0305GCGU},01/04/2010 14:25:30,CBB2904,PC-1498,R:\;R:\15l6Yv4;R:\CBB2904,Connect
{L9G7-R8LM57TV-0910NWAM},01/04/2010 14:25:34,AFB0904,PC-2222,,Disconnect
{Q7L1-J1HT55ON-4951VKDX},01/04/2010 14:25:38,AME1490,PC-1624,,Disconnect
{J6Z7-P5LT37SV-2731CSHH},01/04/2010 14:25:39,WZR3948,PC-8816,,Disconnect
{K4I5-Q0KE24NU-6956XFDW},01/04/2010 14:25:41,AYS1628,PC-6487,R:\;R:\AYS1628,Connect
{Y9T2-P7WQ93OO-1349SIFO},01/04/2010 14:25:43,RCT1697,PC-5770,,Disconnect
{J2J8-J7XX82KK-8610XNDL},01/04/2010 14:25:47,SDH2394,PC-5849,,Disconnect
{Y9D9-C7IL66RN-2616MGRB},01/04/2010 14:25:53,RCT1697,PC-5770,R:\;R:\488TX69;R:\58l8617;R:\RCT1697,Connect
{V9O0-M6DR87CX-3061AXGO},01/04/2010 14:25:59,RAA1455,PC-7117,,Disconnect
{Y7R2-M8XW44RA-4188ZPGH},01/04/2010 14:26:05,LPC2011,PC-0281,R:\;R:\12WLJ41;R:\26FFTs0;R:\62TtB81;R:\LPC2011,Connect
{N7O6-I2MU97CY-0758EIRU},01/04/2010 14:26:12,LUK1182,PC-0841,,Disconnect
{P4D3-F2QZ44DU-1042GTUV},01/04/2010 14:26:21,RCT1697,PC-5770,,Disconnect
{O2N1-W1FH91GI-8687XBXG},01/04/2010 14:26:22,BNS3233,PC-2971,,Disconnect
{R8I5-I8JJ28OD-6510NZSJ},01/04/2010 14:26:23,JEM0546,PC-0308,R:\;R:\41m4cD4;R:\55w78D6;R:\JEM0546,Connect
{Q4P7-E8BR72FW-8899ZEBK},01/04/2010 14:26:30,LMH3831,PC-8433,R:\;R:\LMH3831,Connect
{R1T2-B1WT80VH-8602ASBW},01/04/2010 14:26:36,RWS3699,PC-9819,,Disconnect
{Z4L6-D8NB33CY-0409FYUJ},01/04/2010 14:26:49,ICH2378,PC-1546,,Disconnect
{M2Q2-V8ZU15AY-8201OLOE},01/04/2010 14:27:15,LER3942,PC-8408,R:\;R:\LER3942,Connect
{X0M8-F6CC24PZ-4353JNUT},01/04/2010 14:27:21,NTF1342,PC-6155,R:\;R:\NTF1342,Connect
{M4T1-M7HQ97ZR-4828JZNB},01/04/2010 14:27:42,CJS1986,PC-0075,,Disconnect
{V1N3-I0AK24QQ-3595UYUV},01/04/2010 14:27:47,RMD0792,PC-9512,R:\;R:\RMD0792,Connect
{Q4E3-T1GS05RA-2616PLBR},01/04/2010 14:27:48,DGS1079,PC-3856,R:\;R:\17J1997;R:\712TV69;R:\DGS1079,Connect
{A3H5-H3CH95EE-1216LHRH},01/04/2010 14:27:56,RCT1697,PC-5770,R:\;R:\488TX69;R:\58l8617;R:\RCT1697,Connect
{N6L5-Q8JQ43HF-0232PLJP},01/04/2010 14:27:59,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
{M5D4-P9YH55WY-9009JNUL},01/04/2010 14:28:01,JNP1240,PC-4625,,Disconnect
{J7B0-K1NW10LU-0600KNPB},01/04/2010 14:28:04,AFB0904,PC-2222,R:\;R:\41cYMz0;R:\428ff29;R:\48rrGT0;R:\65M2lK4;R:\AFB0904,Connect
{B6W0-C0ZZ09ZP-0947GDRQ},01/04/2010 14:28:07,AKG2702,PC-1553,R:\;R:\41jp2s2;R:\77xMvh0;R:\AKG2702,Connect
{Q7L0-D7ZL11UK-2706VIVG},01/04/2010 14:28:30,CEC1352,PC-7905,,Disconnect
{P4A2-N8LE88ZE-8923IKXB},01/04/2010 14:28:47,WDD2677,PC-5115,,Disconnect
{Z6V8-Y7ZK78YP-0892FDPH},01/04/2010 14:28:59,CTH0737,PC-7446,R:\;R:\52FT863;R:\67z3857;R:\97f3347;R:\CTH0737,Connect
{S6T9-K4KY56XM-2903GVNT},01/04/2010 14:29:10,HNB2571,PC-4445,,Disconnect
{M7I4-S9GD00LF-0022CDEU},01/04/2010 14:29:11,HIP0148,PC-3393,R:\;R:\246xRw8;R:\HIP0148,Connect
{H0M3-X8TC58CI-7933UNFK},01/04/2010 14:29:19,CJS1986,PC-0075,R:\;R:\253sv69;R:\494HHf8;R:\69mRJ11;R:\99n88x6;R:\CJS1986,Connect
{Z2K1-K7GO20LU-0371EHAU},01/04/2010 14:29:20,PHH1524,PC-9583,R:\;R:\61S4tJ4;R:\PHH1524,Connect
{T7P4-E6TW31DR-6238TCJG},01/04/2010 14:29:24,RCT1697,PC-5770,,Disconnect
{V8P4-Y8MJ28CJ-7422ENFT},01/04/2010 14:29:28,GMM0224,PC-4531,R:\;R:\19ryxx0;R:\34PW7j2;R:\76g9KN4;R:\82mM1T2;R:\GMM0224,Connect
{C3I6-Y9CD85FW-9316TSHZ},01/04/2010 14:29:36,JRR0769,PC-7787,,Disconnect
{Y4P1-T7CP07DT-4210LFIX},01/04/2010 14:29:36,LLT0291,PC-1250,R:\;R:\14KYR41;R:\873kb79;R:\LLT0291,Connect
{N7P6-N6CL67PG-2827NUUU},01/04/2010 14:29:36,RMD0792,PC-9512,,Disconnect
{C4L0-Q0RE53RH-2939VNQS},01/04/2010 14:29:36,TGP1343,PC-6751,R:\;R:\21JD983;R:\38q7Mn4;R:\TGP1343,Connect
{Y3O7-B1XB69RT-1203YKED},01/04/2010 14:29:53,BVB1673,PC-8134,R:\;R:\33rS653;R:\62mSW11;R:\69t56W6;R:\85V6967;R:\BVB1673,Connect
{J4C4-Y8WW44UE-8904OTIW},01/04/2010 14:29:59,QAH1315,PC-3767,R:\;R:\11nH633;R:\31p4g45;R:\74BvN51;R:\77hHs81;R:\QAH1315,Connect
{G5B5-N7BS67TI-0903OFDU},01/04/2010 14:30:04,MDG0019,PC-2991,R:\;R:\74fYwW0;R:\84ycy71;R:\893FK19;R:\MDG0019,Connect
{X6V6-K0KR89MC-5829ETVY},01/04/2010 14:30:09,OQL3890,PC-4417,R:\;R:\19spLr0;R:\OQL3890,Connect
{X4Q8-X8QC82SA-6792SJYA},01/04/2010 14:30:16,RCT1697,PC-5770,R:\;R:\488TX69;R:\58l8617;R:\RCT1697,Connect
{L6A7-C9GH32YC-3730FFOM},01/04/2010 14:30:23,DNM0275,PC-4453,R:\;R:\22QBzq0;R:\49M3g95;R:\79F1357;R:\96Hj5z2;R:\DNM0275,Connect
{D1X9-O6DX96IQ-9028GGPA},01/04/2010 14:30:35,HJA0779,PC-4887,R:\;R:\HJA0779,Connect
{R1I9-V1FJ49HY-4263SBRB},01/04/2010 14:30:39,SAM3855,PC-2428,,Disconnect
{G8D6-K1CW61IY-1439HCLD},01/04/2010 14:30:57,UKC0543,PC-0084,R:\;R:\UKC0543,Connect
{K7T6-Y2FS36QO-3408FSFN},01/04/2010 14:31:10,IGP2254,PC-0069,,Disconnect
{M1H8-S6DE35FC-8993LOGO},01/04/2010 14:31:19,GTC0747,PC-0870,R:\;R:\GTC0747,Connect
{Y3N0-F3QH26QV-8267BFED},01/04/2010 14:31:31,ARK3198,PC-9151,,Disconnect
{T3U8-S5XG44DZ-9615ATLN},01/04/2010 14:31:39,RCT1697,PC-5770,,Disconnect
{O9M4-D5EK78NV-7598IMTF},01/04/2010 14:31:58,IWG0058,PC-4074,,Disconnect
{B7G3-J8FG30HO-4353YVXU},01/04/2010 14:32:01,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
{F0I9-M7YC23VD-9710MRJV},01/04/2010 14:32:14,BDR0510,PC-1197,,Disconnect
{T7K7-A9BZ82JU-5344FDZB},01/04/2010 14:32:25,JCL0446,PC-6384,,Disconnect
{U8X3-H5LS42US-4915INND},01/04/2010 14:32:28,ACF1806,PC-0275,R:\;R:\57N64X6;R:\ACF1806,Connect
{V1L8-Z9WH21UU-0809YGGC},01/04/2010 14:32:31,LMH3831,PC-8433,,Disconnect
{S7K0-Z6AJ79HB-8758SLGQ},01/04/2010 14:32:33,XAL0414,PC-7036,,Disconnect
{T8O6-F9ED50DJ-4767ZLKY},01/04/2010 14:32:44,GSA3815,PC-1992,,Disconnect
{V7P5-X5KN10JZ-3111WZTC},01/04/2010 14:33:04,ATH0225,PC-7844,R:\;R:\13x1p75;R:\27QJ5H2;R:\73ln1M2;R:\ATH0225,Connect
{N8M0-U6QI83GT-9404GQJM},01/04/2010 14:33:12,GDH2500,PC-9355,,Disconnect
{Z6R1-B0HN09YN-6783URRE},01/04/2010 14:33:15,AKH1534,PC-1866,R:\;R:\AKH1534,Connect
{Z5G3-I5LJ56YB-2506OOPY},01/04/2010 14:33:23,DHG1830,PC-6845,R:\;R:\12sFs11;R:\74VjZn0;R:\79CN523;R:\881kkh8;R:\DHG1830,Connect
{W2J5-C0YH85YO-3518HWWV},01/04/2010 14:33:38,TMC3659,PC-7374,,Disconnect
{T6Y4-Y6OB80FI-8118QCXX},01/04/2010 14:33:55,JRR0769,PC-7787,R:\;R:\53S36c6;R:\72vCjp0;R:\795gB99;R:\91R5717;R:\JRR0769,Connect
{L9N3-Y2RA41RJ-4757MQUM},01/04/2010 14:33:58,RSS3182,PC-6697,R:\;R:\18WY6J2;R:\278sQS8;R:\32RZ553;R:\59ygS21;R:\RSS3182,Connect
{X8B7-W0TQ12AT-9554KNGW},01/04/2010 14:34:05,JSM3931,PC-8211,R:\;R:\11TR193;R:\19SYJ61;R:\493td99;R:\JSM3931,Connect
{Q7W6-Z8DP37ZD-9504WHDF},01/04/2010 14:34:06,GFK3498,PC-0027,R:\;R:\15BL723;R:\23r8Mp4;R:\283jJ79;R:\793vHX8;R:\GFK3498,Connect
{O3A1-L6OG65ZI-0225NQMV},01/04/2010 14:34:12,MDG0019,PC-2991,,Disconnect
{Z1Q7-M6MN96SO-5284VKOU},01/04/2010 14:34:26,JHK3122,PC-4288,R:\;R:\15jj1V2;R:\84dJw41;R:\85YZ6Y2;R:\JHK3122,Connect
{V2U5-M7KQ72DM-3302ZERG},01/04/2010 14:34:30,JRR0769,PC-7787,,Disconnect
{G8S2-P6LS32GS-2503ZHNO},01/04/2010 14:34:35,SAM3855,PC-2428,R:\;R:\31N1z65;R:\51T2D95;R:\984pXq8;R:\SAM3855,Connect
{G0D1-R8XE86XT-5803LGBJ},01/04/2010 14:34:47,HBC0081,PC-1044,,Disconnect
{J5K4-V7DG17LI-7344PITY},01/04/2010 14:34:50,IMS0862,PC-1101,R:\;R:\61L23p6;R:\98HH5l2;R:\IMS0862,Connect
{E7N3-N4NB39OO-4296EBXB},01/04/2010 14:34:51,QRJ1597,PC-5898,R:\;R:\38r5797;R:\585qK89;R:\QRJ1597,Connect
{T3G7-H3YI14JE-2598IKCZ},01/04/2010 14:34:53,JDM1042,PC-1105,R:\;R:\84xF4F2;R:\JDM1042,Connect
{N2J7-S6FZ60PA-3658KIFD},01/04/2010 14:34:56,CJS1986,PC-0075,,Disconnect
{W6I0-X9UD35TS-8129JMEE},01/04/2010 14:35:01,RPH2326,PC-8723,R:\;R:\15gZ443;R:\22mB7k2;R:\38v62m6;R:\RPH2326,Connect
{H9S2-W1MO83QV-2026WPLH},01/04/2010 14:35:10,XPW2833,PC-4706,R:\;R:\11Vl663;R:\XPW2833,Connect
{V3F3-A5EN38OS-5659JZAZ},01/04/2010 14:35:12,MFK0902,PC-9063,R:\;R:\411sR89;R:\57ScTf0;R:\73Kgtd0;R:\75Mk1n2;R:\MFK0902,Connect
{Y8K1-N4IJ23FV-3503UARV},01/04/2010 14:35:16,DGS1079,PC-3856,,Disconnect
{Z1F8-K0IL74NO-9623XJEQ},01/04/2010 14:35:19,IMS0862,PC-1101,,Disconnect
{G3V9-F4RK84QX-7989KUXH},01/04/2010 14:35:23,RCT1697,PC-5770,R:\;R:\488TX69;R:\58l8617;R:\RCT1697,Connect
{V1C1-N9KF43EH-5184RYBP},01/04/2010 14:35:29,JDM1042,PC-1105,,Disconnect
{S4J9-O9YL55SV-8818BAKB},01/04/2010 14:35:34,BCC2536,PC-0256,R:\;R:\54w31s6;R:\82LL683;R:\83n6Z85;R:\BCC2536,Connect
{P9K1-M2EM89GV-1708VHUZ},01/04/2010 14:35:48,EJL1075,PC-0520,R:\;R:\57h5l75;R:\EJL1075,Connect
{P7K9-E9JD02ZL-2119RCMQ},01/04/2010 14:35:48,ROR3483,PC-4365,,Disconnect
{E1N8-I1XM43JK-2224QICJ},01/04/2010 14:35:49,YLL0795,PC-0994,R:\;R:\31n8M65;R:\YLL0795,Connect
{A1N5-E1DU59GI-5875ORGD},01/04/2010 14:35:52,USF1753,PC-9328,R:\;R:\34N8367;R:\38Mt973;R:\46n1H35;R:\USF1753,Connect
{U5K1-X0IT64EE-4812VVRA},01/04/2010 14:35:53,BBW0594,PC-5857,R:\;R:\48f1yF4;R:\BBW0594,Connect
{Q4M2-Z9QC65DA-8186WSFK},01/04/2010 14:36:25,OED3393,PC-8007,,Disconnect
{A2S9-G9HM99XG-0729RGVC},01/04/2010 14:36:30,DAM0096,PC-7806,R:\;R:\28r18G6;R:\88JQLZ0;R:\993LJ49;R:\DAM0096,Connect
{R6S1-T3KS73BL-1917JKYF},01/04/2010 14:36:34,AFB0904,PC-2222,,Disconnect
{L2G7-X2DW01GF-5962IQRI},01/04/2010 14:36:36,AKH1534,PC-1866,,Disconnect
{F8A9-K9XE13AR-2988GWMR},01/04/2010 14:36:40,DJB1236,PC-4933,R:\;R:\62PD313;R:\79M16P6;R:\DJB1236,Connect
{P7X6-R2CF33SG-8965HSSW},01/04/2010 14:36:44,RAA1455,PC-7117,R:\;R:\46D6D95;R:\51Vrb41;R:\84q4JP4;R:\88l7W95;R:\RAA1455,Connect
{U6H7-M2DC75XY-0697MWRX},01/04/2010 14:36:45,TFH0544,PC-4354,,Disconnect
{C1C5-C9PN37DN-5175YYBV},01/04/2010 14:36:54,OAW3013,PC-4864,,Disconnect
{D3X8-O7FY86HY-2987ZTBR},01/04/2010 14:36:54,RWS3699,PC-9819,R:\;R:\325QX59;R:\764wy59;R:\RWS3699,Connect
{C1K4-C8UY52MM-7409OQIS},01/04/2010 14:37:13,CEC1352,PC-7905,R:\;R:\58gL993;R:\61q9K65;R:\69Vr4C2;R:\CEC1352,Connect
{W6H0-J7HC99EF-9877YFEY},01/04/2010 14:37:16,MDG0019,PC-2991,R:\;R:\74fYwW0;R:\84ycy71;R:\893FK19;R:\MDG0019,Connect
{V3N6-F7KR53DK-2144QUBJ},01/04/2010 14:37:19,APB1122,PC-1759,R:\;R:\44Mps81;R:\58mD8M2;R:\88cP7t2;R:\APB1122,Connect
{L0R2-K4KR99SF-7432JJAN},01/04/2010 14:37:19,JRR0769,PC-7787,R:\;R:\53S36c6;R:\72vCjp0;R:\795gB99;R:\91R5717;R:\JRR0769,Connect
{C5M0-X9WJ83OQ-7969FWZI},01/04/2010 14:37:19,RCT1697,PC-5770,,Disconnect
{K7H4-T9XF98VB-5092UNHJ},01/04/2010 14:37:37,KEC2465,PC-8017,,Disconnect
{O2I3-G2ML71DP-4437RNZP},01/04/2010 14:37:53,CTH0737,PC-7446,,Disconnect
{Z8J5-T1HL35KC-6709IKSM},01/04/2010 14:37:53,QRJ1597,PC-5898,,Disconnect
{H5R6-G5SM87LL-3107KOXT},01/04/2010 14:37:57,TJB0540,PC-5538,R:\;R:\23ZTDr0;R:\71q6rZ4;R:\75l3C75;R:\89Yrxx0;R:\TJB0540,Connect
{M8O9-Y6GV07CR-1561NNHQ},01/04/2010 14:38:33,BBT0062,PC-3304,,Disconnect
{J2I3-I3KH73VV-9728TJYG},01/04/2010 14:38:40,BCC2536,PC-0256,,Disconnect
{S1Y5-Q1EO37RW-5474WUIS},01/04/2010 14:38:56,ARK3198,PC-9151,R:\;R:\ARK3198,Connect
{C9C8-I2SM03GD-4106ISAH},01/04/2010 14:39:03,UKC0543,PC-0084,,Disconnect
{N7M9-G2UT73DR-8873CPJD},01/04/2010 14:39:05,MCH3354,PC-0932,,Disconnect
{R4D7-W5EC49VM-3104AYDC},01/04/2010 14:39:09,RCT1697,PC-5770,R:\;R:\488TX69;R:\58l8617;R:\RCT1697,Connect
{H7O4-J5QB51UG-7299TZYM},01/04/2010 14:39:10,ATH0225,PC-7844,,Disconnect
{J6T4-E6OL37WD-7265RMQC},01/04/2010 14:39:25,MRS0368,PC-5093,R:\;R:\MRS0368,Connect
{U3U7-C5AZ46KQ-3052QSSL},01/04/2010 14:39:28,LER3942,PC-8408,,Disconnect
{R0F3-B6XZ11HL-5417ZWHV},01/04/2010 14:39:31,BVB1673,PC-8134,,Disconnect
{Y0D7-S6CA53PB-4903OCJL},01/04/2010 14:39:39,JRR0769,PC-7787,,Disconnect
{W0F7-T2LF84ZR-2028VZPY},01/04/2010 14:39:47,QCD0386,PC-9878,R:\;R:\45f57m6;R:\784hCG8;R:\86pg893;R:\QCD0386,Connect
{Z4W2-J3DN42LQ-4603LPDO},01/04/2010 14:39:59,DTL2891,PC-6142,R:\;R:\196CDl8;R:\32Dhk71;R:\415BL79;R:\DTL2891,Connect
{M9C6-Q8VT96KJ-1351GBFV},01/04/2010 14:40:00,WAS2214,PC-8149,,Disconnect
{O8G9-O5ON51KR-0631BDQU},01/04/2010 14:40:13,RJF3299,PC-7973,R:\;R:\283pc89;R:\RJF3299,Connect
{S4U7-U0FQ16GP-7326YXCW},01/04/2010 14:40:28,ALB3649,PC-2300,R:\;R:\65p6lz4;R:\845qB99;R:\ALB3649,Connect
{Z8S5-O8SX84HX-5217YBCM},01/04/2010 14:40:29,RAA1455,PC-7117,,Disconnect
{A7U9-O4WK09BN-4535SUHG},01/04/2010 14:40:31,XPW2833,PC-4706,,Disconnect
{S5J8-Z5XH05UN-1446WXYQ},01/04/2010 14:40:43,MDH2713,PC-9421,,Disconnect
{K1L7-A8XE74KX-5874DUDI},01/04/2010 14:40:54,GMM0224,PC-4531,,Disconnect
{T5R6-L0EE09BX-4630UAHL},01/04/2010 14:41:00,TVS0520,PC-3367,R:\;R:\12p8v85;R:\51HB2T2;R:\57dvYT0;R:\TVS0520,Connect
{E3N3-F3PX85DP-4090SYBA},01/04/2010 14:41:06,CRL2357,PC-1499,R:\;R:\25m2317;R:\27tG533;R:\98c8q35;R:\CRL2357,Connect
{J7J2-G0EQ56DT-9713ICDS},01/04/2010 14:41:07,FAL1867,PC-3068,R:\;R:\27J5877;R:\78Q43P6;R:\FAL1867,Connect
{Y3T0-I0DR93JR-9001ZFGQ},01/04/2010 14:41:09,HJA0779,PC-4887,,Disconnect
{C3M4-R3ME01OP-2904MXAF},01/04/2010 14:41:23,CID3640,PC-5401,R:\;R:\23kDLm0;R:\66W3lZ4;R:\77D65F6;R:\CID3640,Connect
{J2U0-I8JL50IB-8107QHTJ},01/04/2010 14:41:25,VCV2521,PC-2244,,Disconnect
{E5W1-D4OK52AG-6915AAMK},01/04/2010 14:41:31,VPS3185,PC-3491,R:\;R:\VPS3185,Connect
{R7V1-G4XB74BM-6255TXNJ},01/04/2010 14:41:38,IRS1337,PC-1290,R:\;R:\14nH693;R:\26P1887;R:\IRS1337,Connect
{I6I7-S1UK91UJ-7007VEXD},01/04/2010 14:41:46,DTL2891,PC-6142,,Disconnect
{T1O4-O3WT92QS-5321NRKW},01/04/2010 14:41:47,ATH0225,PC-7844,R:\;R:\13x1p75;R:\27QJ5H2;R:\73ln1M2;R:\ATH0225,Connect
{B3N7-F8EK98EI-2033NLKW},01/04/2010 14:41:48,GFK3498,PC-0027,,Disconnect
{M6H3-L9EY60YW-6814HUXM},01/04/2010 14:42:01,LMH3831,PC-8433,R:\;R:\LMH3831,Connect
{L9T0-B3TC52HZ-5053KSLZ},01/04/2010 14:42:05,TDR0111,PC-0961,,Disconnect
{B1W6-R2TE91HR-2027NCDT},01/04/2010 14:42:07,HIP0148,PC-3393,,Disconnect
{R1B4-R1AC11QE-9635IOSU},01/04/2010 14:42:09,JSM3931,PC-8211,,Disconnect
{I0A4-V1NC43VK-4616CNYS},01/04/2010 14:42:10,MRS0368,PC-5093,,Disconnect
{A1C1-J8QF50CA-7099UTRM},01/04/2010 14:42:18,RSV3166,PC-8992,R:\;R:\26v71n6;R:\57hWP61;R:\81N98q6;R:\RSV3166,Connect
{P9Q9-D0XN45CE-1374QUTN},01/04/2010 14:42:37,LPH3918,PC-2216,R:\;R:\413bX89;R:\493KPc8;R:\78vht91;R:\LPH3918,Connect
{Y8P1-O6FN76EO-7517RITP},01/04/2010 14:42:39,CRL2357,PC-1499,,Disconnect
{B0M9-S3PJ06SA-8511ZZJM},01/04/2010 14:42:41,TVS0520,PC-3367,,Disconnect
{N8I3-R7DL35VZ-6377OEWS},01/04/2010 14:42:46,XHR2377,PC-4953,R:\;R:\25r4527;R:\47C7287;R:\XHR2377,Connect
{V1W9-O6UU68PO-9606KPGN},01/04/2010 14:43:11,DHG1830,PC-6845,,Disconnect
{T0T6-X3BP40KA-7927AWHP},01/04/2010 14:43:14,HHD2393,PC-2930,,Disconnect
{Z4L9-O8AL68IG-4109MCSQ},01/04/2010 14:43:30,VJB1928,PC-7171,R:\;R:\152zlk8;R:\53fm8t2;R:\VJB1928,Connect
{E0K5-G6ZS08TF-6486TNEQ},01/04/2010 14:43:35,RCT1697,PC-5770,,Disconnect
{A4V3-I9ZG51FX-1306KOMW},01/04/2010 14:43:38,LMH3831,PC-8433,,Disconnect
{R0B6-L9BK16BY-1497WQHG},01/04/2010 14:43:49,KCH3095,PC-1839,,Disconnect
