id,date,user,pc,activity
{S3F5-I1JD07GP-8308AYPN},01/04/2010 08:05:00,AKB2312,PC-0937,Logon
{I2P4-Z4WR00XN-4788OTYB},01/04/2010 08:05:00,ASF1136,PC-0278,Logon
{H3O2-W8HP10KR-2228VBSP},01/04/2010 08:05:00,CAR2244,PC-0194,Logon
{D6G2-D9PY04QS-9732TBJW},01/04/2010 08:05:00,CCD3168,PC-2129,Logon
{T8F9-C6YI46OF-6471BBFS},01/04/2010 08:05:00,CCG3254,PC-1245,Logon
{E3W1-D6JR72ZL-9457ZTIM},01/04/2010 08:05:00,CSC3074,PC-2347,Logon
{V3S0-A5SF09XT-9004YZUA},01/04/2010 08:05:00,CTP2225,PC-1784,Logon
{U3N5-M5WF05SE-5240JTNW},01/04/2010 08:05:00,DFC3287,PC-3889,Logon
{T9C8-W2XT23OX-6301JKTS},01/04/2010 08:05:00,DNS1768,PC-2925,Logon
{M2R3-W2MH91IA-3351HDCO},01/04/2010 08:05:00,GLN2107,PC-6169,Logon
{P4S5-E2XM28SG-5358WQHL},01/04/2010 08:05:00,HBC0081,PC-1044,Logon
{U6N3-L9OE30XO-7070GSMV},01/04/2010 08:05:00,HCS2231,PC-0563,Logon
{X8U2-H3RU55KL-2510LRCG},01/04/2010 08:05:00,HJH2977,PC-2486,Logon
{J0F4-E3ME51HL-3515TETL},01/04/2010 08:05:00,IAS0857,PC-5014,Logon
{H0U4-O0XZ52UR-5992ZKGC},01/04/2010 08:05:00,IHW2112,PC-4012,Logon
{O9X1-X5YO08NW-2800LAZG},01/04/2010 08:05:00,IKC1205,PC-8568,Logon
{D3T7-G1UY55OI-9164AMPL},01/04/2010 08:05:00,KAB1420,PC-8328,Logon
{A0T3-Y8IG65XA-8061RNNS},01/04/2010 08:05:00,KAC0579,PC-1990,Logon
{Z7J2-O7OB68QX-1908LRFW},01/04/2010 08:05:00,KDB0266,PC-2970,Logon
{O2R7-P7DX40SG-9410FFVX},01/04/2010 08:05:00,LEB1764,PC-0495,Logon
{Y7E0-F6DJ91TC-0048DDFT},01/04/2010 08:05:00,LGL2772,PC-5586,Logon
{E8U8-D6IZ05SE-9328FQGY},01/04/2010 08:05:00,LLJ3179,PC-9994,Logon
{C3A2-H9HO38LR-9156UYZN},01/04/2010 08:05:00,MDG3281,PC-5691,Logon
{F0M2-E2KK64VM-0103UUZY},01/04/2010 08:05:00,MGG0080,PC-7340,Logon
{I2J4-H1EF30VU-9170XMAH},01/04/2010 08:05:00,MLW2240,PC-1960,Logon
{S9B4-H2QS08YT-5303AJVO},01/04/2010 08:05:00,NHH3276,PC-9616,Logon
{R2J3-V5RW48MD-5613GMUW},01/04/2010 08:05:00,OJB1538,PC-2269,Logon
{C8W7-K3AJ57MO-1774AXDP},01/04/2010 08:05:00,REK1037,PC-1236,Logon
{D6K5-D1UV69VL-0013EKVN},01/04/2010 08:05:00,STR1769,PC-6407,Logon
{X4U1-F2AV40TJ-7764YIUU},01/04/2010 08:05:00,ZAP1762,PC-2533,Logon
{J8G3-U8JQ33PL-5116JMEK},01/04/2010 08:05:00,ZMH1543,PC-1932,Logon
{D9C9-N1AD54RR-9273CDCN},01/04/2010 08:06:00,AFB0904,PC-2222,Logon
{W9C4-G6LX60QB-2418NWPS},01/04/2010 08:06:00,AMM3906,PC-4689,Logon
{X4Y3-T0UU00WS-2934MSHK},01/04/2010 08:06:00,ARC1223,PC-1261,Logon
{E1P7-X1GV70VC-5050TEFZ},01/04/2010 08:06:00,ATR2560,PC-7827,Logon
{O2U3-Q0SL62VP-0301ZTLD},01/04/2010 08:06:00,AZB1225,PC-7843,Logon
{S9B3-U3DG80EE-8723JCMF},01/04/2010 08:06:00,BCG1029,PC-2000,Logon
{I7D9-U6QA41FU-3540RRSY},01/04/2010 08:06:00,BJH3294,PC-4327,Logon
{D8J5-Z9CU44OV-6808YYAZ},01/04/2010 08:06:00,CFL0156,PC-8841,Logon
{U5V0-H1ZF14AL-4079VEER},01/04/2010 08:06:00,CSP3434,PC-4447,Logon
{J0U3-H1FC83RR-6070HHEW},01/04/2010 08:06:00,CWC0490,PC-0960,Logon
{W8O1-U4XQ54GC-4762VDNG},01/04/2010 08:06:00,CXK3433,PC-5231,Logon
{J0R9-H5QP80EK-9514YYIL},01/04/2010 08:06:00,DGG3429,PC-4184,Logon
{R5H1-X2BD42LK-1392EHAQ},01/04/2010 08:06:00,DMC1766,PC-6282,Logon
{Q6D7-I1HE70SU-8788LBBO},01/04/2010 08:06:00,GMI1134,PC-7527,Logon
{R3V5-E3WP79QE-1217DDGC},01/04/2010 08:06:00,HES2103,PC-2929,Logon
{W8G6-U4KP44LA-8701BGJF},01/04/2010 08:06:00,HHG1038,PC-4420,Logon
{B0P4-G6AN61AT-2687IUNO},01/04/2010 08:06:00,JAA0897,PC-8929,Logon
{O2K6-Y1OI81ZG-8750CVDF},01/04/2010 08:06:00,JLR0313,PC-4747,Logon
{Z7J6-A6SU16SZ-8063CTHQ},01/04/2010 08:06:00,LGR1036,PC-5767,Logon
{K1I4-M8HL51AS-5367VHLV},01/04/2010 08:06:00,MFB0040,PC-2439,Logon
{R5E9-Y7JC01RT-5563TKUQ},01/04/2010 08:06:00,MTC0855,PC-9257,Logon
{F5E6-A9NA44YG-1115JHCH},01/04/2010 08:06:00,NTE3084,PC-3053,Logon
{M3C0-Q6LF72UK-4322WEHE},01/04/2010 08:06:00,OTD1228,PC-9993,Logon
{P0C3-O1PP47EZ-1252NYVX},01/04/2010 08:06:00,PLJ1771,PC-7272,Logon
{K9M2-X4ZG83UA-0814NEIC},01/04/2010 08:06:00,PVV3999,PC-9445,Logon
{S0Q2-J1GC91YF-0353JEBX},01/04/2010 08:06:00,REB0123,PC-0953,Logon
{J7Q2-A9OK59PZ-0874QRIE},01/04/2010 08:06:00,SYF3607,PC-1482,Logon
{Q4Z2-T7GU71HJ-2426INFM},01/04/2010 08:06:00,WMM3904,PC-7868,Logon
{U4U1-B8AZ88XH-8832JMUD},01/04/2010 08:06:00,WTG3411,PC-3255,Logon
{U6P7-M9AJ69MO-7035WTEX},01/04/2010 08:06:00,XFF1302,PC-6902,Logon
{G6L5-I7IH08VI-4687LBVK},01/04/2010 08:06:00,YBP3978,PC-1651,Logon
{D1I4-I4HX59TK-5268LYWM},01/04/2010 08:06:35,JGN1767,PC-9949,Logoff
{X8O4-X6HZ09WJ-3107VAYB},01/04/2010 08:07:00,ACM0100,PC-4918,Logon
{S2P8-V9TS56WN-9615UYBD},01/04/2010 08:07:00,AKS0298,PC-6704,Logon
{O5J9-V7JQ11VN-0015RLOR},01/04/2010 08:07:00,ALS3440,PC-6258,Logon
{K6D6-J5PG95XA-3687AWVD},01/04/2010 08:07:00,BAR3420,PC-1756,Logon
{M6O4-S5OJ08DA-8916TYKH},01/04/2010 08:07:00,BJA1137,PC-9000,Logon
{D9I8-O3CK11UH-7219NEQC},01/04/2010 08:07:00,BTB0489,PC-2294,Logon
{H4O9-P1RC61JL-0703IXPD},01/04/2010 08:07:00,CFP3418,PC-4574,Logon
{K9N7-W4AD85NW-3509TPTM},01/04/2010 08:07:00,DCB3597,PC-0725,Logon
{C9S6-B8HV95HY-7114FSDI},01/04/2010 08:07:00,DZG0889,PC-9353,Logon
{H1R2-V2UN48DN-3774TOVB},01/04/2010 08:07:00,FAJ3608,PC-1335,Logon
{A5K7-N5MT23FM-5115LFIE},01/04/2010 08:07:00,GAH1760,PC-0691,Logon
{M4W9-G7FZ89LN-0006WLTT},01/04/2010 08:07:00,GBB3816,PC-4182,Logon
{Q0N0-P0DW73DE-0493ZSTJ},01/04/2010 08:07:00,GBH1126,PC-4688,Logon
{Q7Q3-X8DL03GM-6949ELDU},01/04/2010 08:07:00,GFJ2582,PC-8904,Logon
{Q6I6-X7XH96IV-2559ZJHF},01/04/2010 08:07:00,IAR3996,PC-4669,Logon
{X9E0-C4EN22KA-3761QQXC},01/04/2010 08:07:00,JGN1767,PC-7818,Logon
{J8W2-E1WV44CM-0031FJGM},01/04/2010 08:07:00,JRF3424,PC-2429,Logon
{U5B4-W5HI89QN-8314CVEV},01/04/2010 08:07:00,KMB1761,PC-7969,Logon
{X2Z0-D6IK26VS-7910MYDI},01/04/2010 08:07:00,KND0529,PC-1156,Logon
{M0B2-Q0YB13KO-7412AJHP},01/04/2010 08:07:00,KOE1033,PC-1503,Logon
{R0T6-P7UU43ZA-5244CFIF},01/04/2010 08:07:00,KOP3802,PC-4381,Logon
{Q0A2-Q6SE12SJ-8988SHPP},01/04/2010 08:07:00,LAH0524,PC-5251,Logon
{G5D0-C0XC04WF-7381FEOI},01/04/2010 08:07:00,LJC3980,PC-3708,Logon
{N2E7-E4NL09XZ-7885BPVO},01/04/2010 08:07:00,MAH0590,PC-7722,Logon
{J3P3-Y8HL09HS-4976ATPA},01/04/2010 08:07:00,MBG3183,PC-3906,Logon
{C6R9-C0ZW46JY-5416SQSS},01/04/2010 08:07:00,MBH3427,PC-7243,Logon
{A4B2-J3ZI53AX-8245SQJR},01/04/2010 08:07:00,MCK0435,PC-0678,Logon
{Q0A1-C7LJ89YT-7500MNJX},01/04/2010 08:07:00,MJF0334,PC-7941,Logon
{O5B6-X2UV87SB-2163ZDJX},01/04/2010 08:07:00,MWB4000,PC-3348,Logon
{S4I9-Y4JY06AW-4043RQIL},01/04/2010 08:07:00,NJG2979,PC-4257,Logon
{N6K8-I8NL02JE-0467SCER},01/04/2010 08:07:00,PSP3592,PC-4581,Logon
{Y3D3-Q1PE00EB-6521YECW},01/04/2010 08:07:00,QLC0082,PC-5789,Logon
{C2M6-O2VH75FF-0648VQOX},01/04/2010 08:07:00,RAB0455,PC-7013,Logon
{R3D8-F3OY10KJ-7850ONBX},01/04/2010 08:07:00,RGB0263,PC-7703,Logon
{T2Q2-P9LQ00QY-0053GMVP},01/04/2010 08:07:00,SCH1013,PC-6797,Logon
{Q2J6-M3VZ77NW-3713VBQW},01/04/2010 08:07:00,SDR1227,PC-3380,Logon
{X9T1-N4WM92XW-8108ZWWN},01/04/2010 08:07:00,THW1425,PC-6892,Logon
{G2D7-T9ZY83MZ-3867SKGC},01/04/2010 08:07:00,TSF3478,PC-4183,Logon
{Z3U7-Z8YU09HZ-3287QRRQ},01/04/2010 08:07:00,URC3818,PC-1762,Logon
{F1Q9-K4KW66MZ-2029ZEXX},01/04/2010 08:07:07,GFB1385,PC-1749,Logon
{S6I3-C7GY02YY-2021ZGLP},01/04/2010 08:07:16,SLB3039,PC-7978,Logoff
{N7Q6-L8BA75RC-1828NXYW},01/04/2010 08:07:35,HCB1383,PC-7767,Logoff
{X6J7-C9EE86UI-0451EORR},01/04/2010 08:08:00,ABL0870,PC-7828,Logon
{G1D6-Z9NJ56HD-9759FUDX},01/04/2010 08:08:00,AKH0454,PC-2966,Logon
{P6P3-S7TD21QX-8899DUUX},01/04/2010 08:08:00,AKH1534,PC-1866,Logon
{L0U4-U3NM81VC-9531YWZL},01/04/2010 08:08:00,BCH1138,PC-9326,Logon
{C6Z2-U7NN31PA-7451ALAC},01/04/2010 08:08:00,CNB1131,PC-0601,Logon
{L9U1-P7NL26JE-3388BBZP},01/04/2010 08:08:00,CTC0859,PC-9691,Logon
{T3D7-I6RD53AO-9503YMWJ},01/04/2010 08:08:00,DNH0308,PC-3516,Logon
{K1J4-F2YR20LZ-1388LGXC},01/04/2010 08:08:00,DRF3992,PC-1609,Logon
{K4W3-A5HD88MA-0014IYCO},01/04/2010 08:08:00,DWB3415,PC-2969,Logon
{S4B8-Y9PD42BS-1009NDAX},01/04/2010 08:08:00,FCS1128,PC-8673,Logon
{P0I6-R1FB23PP-5276YBQP},01/04/2010 08:08:00,GSC0530,PC-0087,Logon
{B9M3-H9EQ68DS-1016KSVF},01/04/2010 08:08:00,HMR0098,PC-3930,Logon
{L8V6-G1JL50YU-0976DXMG},01/04/2010 08:08:00,HNB2571,PC-4445,Logon
{L3V2-F7QH77UC-2452MLVF},01/04/2010 08:08:00,JCJ2572,PC-0274,Logon
{U6K3-W0GY15KY-1406GQKQ},01/04/2010 08:08:00,JUM0102,PC-1516,Logon
{R0E8-J9VO63WP-8745UOHQ},01/04/2010 08:08:00,KCF0450,PC-9757,Logon
{V8O8-W5GF50NN-6882BAQT},01/04/2010 08:08:00,LQW1314,PC-3932,Logon
{F6Q6-H5GS39PQ-9713XRUZ},01/04/2010 08:08:00,MBS3902,PC-9238,Logon
{N4A3-S3TG41SP-5930FKWI},01/04/2010 08:08:00,NMC3998,PC-9942,Logon
{S8J5-E0MF27JK-9615RCPV},01/04/2010 08:08:00,OJT3599,PC-9436,Logon
{F5F6-A0RB30KE-1051SEAQ},01/04/2010 08:08:00,OWC2563,PC-8102,Logon
{A0O8-D3KM11QH-9553INDO},01/04/2010 08:08:00,PHB0124,PC-8424,Logon
{Q0O7-S9FJ55IT-4023GPPQ},01/04/2010 08:08:00,QMP2998,PC-4323,Logon
{O6A7-U1OT32IN-1710EFLR},01/04/2010 08:08:00,RJF3299,PC-7973,Logon
{F4H2-R7QM27RV-4596VJRB},01/04/2010 08:08:00,ROA3171,PC-9225,Logon
{A8X5-I1MD68KO-2210TTUU},01/04/2010 08:08:00,SAM2567,PC-1913,Logon
{Z3M8-B6HU43SQ-7187VPTY},01/04/2010 08:08:00,SCL2577,PC-2272,Logon
{U6W3-X9AN37HX-1390YXAY},01/04/2010 08:08:00,SJB2984,PC-5484,Logon
{B9G9-F8RI87CR-6486LLBO},01/04/2010 08:08:00,SWO3258,PC-9732,Logon
{E6Z5-D8CX17SG-3306ILFX},01/04/2010 08:08:00,SWR3808,PC-7786,Logon
{T5G2-G3QV85AG-1799KKTR},01/04/2010 08:08:00,TCR3994,PC-1552,Logon
{F4G9-J9SC18DW-7201TJKU},01/04/2010 08:08:00,ZDC3269,PC-3771,Logon
{C8B4-P3QJ01FS-2710UOYO},01/04/2010 08:08:45,LUG2205,PC-7725,Logoff
{I8T3-Z1JZ39RD-3285RWDC},01/04/2010 08:09:00,AAS2987,PC-1328,Logon
{W9Q0-N7LN93RZ-4317TKQY},01/04/2010 08:09:00,BGM1226,PC-1945,Logon
{X3F9-L7US77OY-7669TDGY},01/04/2010 08:09:00,BGN3820,PC-4098,Logon
{S3H1-O5VD87UQ-5830SUTP},01/04/2010 08:09:00,CKC3072,PC-3951,Logon
{G3K1-S1HO08ZB-9423RLBG},01/04/2010 08:09:00,CKP3600,PC-3088,Logon
{L6A7-P3RB46CK-1822KDVN},01/04/2010 08:09:00,CUL3015,PC-1386,Logon
{B6F8-Q2SG23UD-8129LTKZ},01/04/2010 08:09:00,DSB0307,PC-5354,Logon
{R0I7-S8WU14TQ-5691PSVM},01/04/2010 08:09:00,DZW0126,PC-0692,Logon
{N3K3-A8SA36LS-0681XRJW},01/04/2010 08:09:00,EDV1427,PC-3067,Logon
{X6U4-J6IB15SX-8902OHVA},01/04/2010 08:09:00,EMC3609,PC-0881,Logon
{Y8T1-U8OK22XA-1968AUDQ},01/04/2010 08:09:00,FDD3893,PC-5776,Logon
{X3Y5-O8ZN18DH-5608JJYL},01/04/2010 08:09:00,GBJ3604,PC-2186,Logon
{V9H1-Q5DZ25SD-8781SIXP},01/04/2010 08:09:00,HRL2565,PC-4584,Logon
{X3R6-K8KP83HJ-6113KIUG},01/04/2010 08:09:00,HTC1750,PC-8999,Logon
{P3H6-W3LR77HQ-3413LAWJ},01/04/2010 08:09:00,JJE1552,PC-1521,Logon
{Y8Y3-E2ZL42OW-8712DQJG},01/04/2010 08:09:00,KAC1774,PC-7543,Logon
{I8Z8-G4UH75VF-4438EOPI},01/04/2010 08:09:00,LCR1537,PC-2865,Logon
{S3Q6-W0DK23GT-6945HFPG},01/04/2010 08:09:00,LJH0866,PC-5420,Logon
{U4L5-B6TE89QF-8398PIMM},01/04/2010 08:09:00,MHH0034,PC-4923,Logon
{N3T4-X9PB24EU-3612KBCH},01/04/2010 08:09:00,MNB2570,PC-3165,Logon
{N7U7-H7JM85EX-6672KOHT},01/04/2010 08:09:00,MUO3601,PC-7784,Logon
{H3A1-W3SQ01GY-5768DUUL},01/04/2010 08:09:00,MVW3821,PC-4127,Logon
{I8P7-M0IU34DD-0030HCOM},01/04/2010 08:09:00,QGS3009,PC-5439,Logon
{W8Z8-U9LA02RW-0017EJRJ},01/04/2010 08:09:00,SLH0900,PC-4601,Logon
{Q9L9-X3CC88JZ-9014JKEO},01/04/2010 08:09:00,SNW0798,PC-1807,Logon
{V0J5-Y2PI22EE-4135XCKW},01/04/2010 08:09:00,TDV1034,PC-1607,Logon
{G7O1-K6BK14EU-3719RMFA},01/04/2010 08:09:00,TJT3412,PC-4846,Logon
{J1E6-Q0KR18AO-7289RBCR},01/04/2010 08:09:00,TRV2966,PC-4776,Logon
{L1R8-G4XP04HF-3499YNMM},01/04/2010 08:09:00,WKS3265,PC-9623,Logon
{W7T5-I6ZT51BD-4255DIXZ},01/04/2010 08:09:00,YFP2558,PC-2203,Logon
{G9F6-S1JX98KJ-8137UEMY},01/04/2010 08:09:18,GDY2724,PC-9508,Logon
{O6O8-W6HW54YL-5767JWEB},01/04/2010 08:09:28,IEG2687,PC-1790,Logon
{C4M2-P9YP42CU-5121EBYA},01/04/2010 08:10:00,BAW1019,PC-2468,Logon
{J2Q7-C8DF07FZ-7308GIVN},01/04/2010 08:10:00,BKW1032,PC-1293,Logon
{N5O0-Y5FR77FZ-3684ZDIY},01/04/2010 08:10:00,BMH0457,PC-6332,Logon
{J5Q9-B7WW67PF-6640SFEI},01/04/2010 08:10:00,CCC0491,PC-6637,Logon
{V7D3-K0GN38IY-8081OKIL},01/04/2010 08:10:00,CDD0127,PC-1824,Logon
{L4U5-D8ME15BJ-6365OFTC},01/04/2010 08:10:00,CIT0310,PC-7039,Logon
{X8L5-J7PS07NA-9365TCZH},01/04/2010 08:10:00,CJH3136,PC-5362,Logon
{U1D5-Y7HH53YR-4987DRMY},01/04/2010 08:10:00,CJM0584,PC-0989,Logon
{J0Z6-G0SK63JQ-8642VDAJ},01/04/2010 08:10:00,DCC1431,PC-1773,Logon
{W5G9-K5LE07RV-7378VNAP},01/04/2010 08:10:00,DRD0097,PC-8623,Logon
{N2P1-Z7NE12IX-8413FERX},01/04/2010 08:10:00,DRJ0794,PC-5573,Logon
{B9Z6-V7FR97BJ-3831HVSQ},01/04/2010 08:10:00,HRK2972,PC-7322,Logon
{M4W4-Y7KE74MO-0439BFRM},01/04/2010 08:10:00,HWC3907,PC-2802,Logon
{J4J1-M7WE56YN-7009GCWO},01/04/2010 08:10:00,HZA3839,PC-6377,Logon
{O8L0-E8DT04DL-6886ISHS},01/04/2010 08:10:00,IAM3078,PC-9455,Logon
{O9L6-N8IP72MX-3703BFKM},01/04/2010 08:10:00,IBP2990,PC-5299,Logon
{U9F6-T9PO38ZG-0515PCSN},01/04/2010 08:10:00,IDC2568,PC-5206,Logon
{X4I6-R6VT04IV-5201IVVO},01/04/2010 08:10:00,IMM3253,PC-3241,Logon
{X4W0-F6PR22EF-2231LTCU},01/04/2010 08:10:00,JIP3170,PC-8222,Logon
{W8M8-H6YV44JR-2772RQTZ},01/04/2010 08:10:00,JVB3184,PC-4497,Logon
{I3Y5-V2GI99SX-1301CMGQ},01/04/2010 08:10:00,JVZ3437,PC-1050,Logon
{T5F5-A2ZQ29WJ-7230MROU},01/04/2010 08:10:00,KDN0264,PC-2427,Logon
{F2Q6-O1YQ44AY-8710NAVP},01/04/2010 08:10:00,KIC1000,PC-6030,Logon
{S2D1-Q3XA01YV-7826HWIY},01/04/2010 08:10:00,KJH0588,PC-6484,Logon
{Z1J8-C7QK16BN-0142VIFA},01/04/2010 08:10:00,LWB2851,PC-5558,Logon
{O5J4-S2DL21FQ-6208RSZZ},01/04/2010 08:10:00,MAB1775,PC-5038,Logon
{Z0T5-K9GE20WV-2078ENAM},01/04/2010 08:10:00,MBL2383,PC-6590,Logon
{W1Z8-D0UH41ZF-0882SIAD},01/04/2010 08:10:00,MJK0037,PC-6578,Logon
{A5J1-H7TN63WR-4711PJZP},01/04/2010 08:10:00,MSM3264,PC-6148,Logon
{A1M6-F9GK12LD-2286EGWK},01/04/2010 08:10:00,NHS3981,PC-5140,Logon
{K8T7-O4DY10WH-1286KFPN},01/04/2010 08:10:00,OCH2853,PC-2512,Logon
{Q4Z0-N6AQ06YI-1635IWUE},01/04/2010 08:10:00,REM0580,PC-6092,Logon
{F9S7-G9SF26JF-0230FGEH},01/04/2010 08:10:00,RJB1424,PC-5500,Logon
{O4W9-B3WV62ZL-2686RDKG},01/04/2010 08:10:00,SBG3983,PC-2122,Logon
{J5F0-D0PO07RP-1886FDEA},01/04/2010 08:10:00,SHB3512,PC-9060,Logon
{W8L8-O3SP99PJ-7044GEMN},01/04/2010 08:10:00,THG3271,PC-4506,Logon
{E3C0-E7LS19GZ-2163RKYW},01/04/2010 08:10:00,TKS3035,PC-3025,Logon
{L0L3-I7JB65HP-7867UVGP},01/04/2010 08:10:00,USC3486,PC-7886,Logon
{F8Z3-I5II66XI-8039UHFY},01/04/2010 08:10:00,VAS3984,PC-3453,Logon
{S9K2-N2YR35CN-1546ESSG},01/04/2010 08:10:00,WTG2109,PC-3783,Logon
{L7P5-H1QC05RW-2507XKUI},01/04/2010 08:10:23,CTH0626,PC-3505,Logon
{H7P7-R1MP57ZY-5315GAUX},01/04/2010 08:10:47,CGW0692,PC-2384,Logoff
{R8Z6-A3KB61IY-8687JYFJ},01/04/2010 08:11:00,ABH0349,PC-1019,Logon
{Q5S3-A9RP93OY-9616IPOO},01/04/2010 08:11:00,AJH2110,PC-9744,Logon
{X7E1-Z6KM93PH-8434FRRZ},01/04/2010 08:11:00,AMO0582,PC-4821,Logon
{S6N2-N8LE22OV-5465GVVS},01/04/2010 08:11:00,BEH2967,PC-1809,Logon
{W8E2-L3LW48RU-9624OLSC},01/04/2010 08:11:00,CBD3251,PC-8237,Logon
{X4D2-L8XK00AW-0034XDJN},01/04/2010 08:11:00,CCM3075,PC-3917,Logon
{J5E8-D3DN21GI-9974VNTD},01/04/2010 08:11:00,CCW3901,PC-0644,Logon
{L3J3-A3IN18BH-2831SEWF},01/04/2010 08:11:00,COW3840,PC-7875,Logon
{S8Z3-D1KR97TN-1703OKLS},01/04/2010 08:11:00,CSW3811,PC-2464,Logon
{Y5O5-O5HK07YA-9910FYZO},01/04/2010 08:11:00,EMK3809,PC-4281,Logon
{Q4U7-R1EA37XZ-0463IFJE},01/04/2010 08:11:00,FFP3169,PC-7524,Logon
{B2W4-C4RF44LZ-0641KBEB},01/04/2010 08:11:00,FQG2974,PC-2461,Logon
{H0I3-B5GI16ST-4848LNRL},01/04/2010 08:11:00,GEB3079,PC-0992,Logon
{E4X7-A3HD73AK-7113EAWT},01/04/2010 08:11:00,GKG3414,PC-0138,Logon
{Z9I6-A6YH59VF-6962RBWP},01/04/2010 08:11:00,ISH0079,PC-4071,Logon
{B0A9-L1GI78QI-2479KYTM},01/04/2010 08:11:00,KBB0890,PC-8111,Logon
{I7U3-X6XR59IC-6709LQDJ},01/04/2010 08:11:00,LBM3284,PC-0548,Logon
{C2O3-Q6OM06LZ-4807SYLV},01/04/2010 08:11:00,MHS0125,PC-9486,Logon
{V9V5-H9ND70VK-2694FKNT},01/04/2010 08:11:00,MWH0347,PC-6658,Logon
{W9M5-I6NT34RQ-5830RGTP},01/04/2010 08:11:00,NEH3435,PC-2127,Logon
{Q6T6-O7IU28GC-6917BCQS},01/04/2010 08:11:00,NHG3810,PC-9729,Logon
{N1V7-O7BP34OH-5981EASU},01/04/2010 08:11:00,OIP0988,PC-4871,Logon
{D1Z2-K9JE42LM-0608YFVY},01/04/2010 08:11:00,QKV2583,PC-8436,Logon
{Z0O0-T4JP69SI-2113GYMX},01/04/2010 08:11:00,RLP3268,PC-9926,Logon
{H5Z3-V0FZ50HH-0824OGAC},01/04/2010 08:11:00,RME0448,PC-7927,Logon
{C6P8-R7QW42HJ-1308LRKI},01/04/2010 08:11:00,RSJ0891,PC-8662,Logon
{W8Y9-A3GB36NS-0003SLTB},01/04/2010 08:11:00,RSS3182,PC-6697,Logon
{D9P8-A8SL12VZ-8717KDNH},01/04/2010 08:11:00,SEN0534,PC-1977,Logon
{G7E5-N1BW41BK-9138BCYD},01/04/2010 08:11:00,SJM3805,PC-5827,Logon
{U2M6-X3MY83IA-9124XDGJ},01/04/2010 08:11:00,SKP3263,PC-6364,Logon
{X9A4-U7AM76YI-7280IHJU},01/04/2010 08:11:00,TFB1229,PC-0033,Logon
{K7J1-K2HT72QE-9782KKIZ},01/04/2010 08:11:00,TLP1231,PC-1094,Logon
{U0E0-Q6BE89ZG-0399IRQR},01/04/2010 08:11:00,VHG3993,PC-6500,Logon
{U0J8-C6PM35UI-2021PNSF},01/04/2010 08:11:00,WTF0449,PC-8205,Logon
{Z3H7-N2RJ28BZ-1926BRIL},01/04/2010 08:11:00,YBJ0071,PC-1543,Logon
{Y3H1-E4PN22AR-6228XNUK},01/04/2010 08:11:00,YLL0795,PC-0994,Logon
{X1V0-F0EX57BR-7028BIBL},01/04/2010 08:12:00,AHC3277,PC-5463,Logon
{T8W9-W6MP61IQ-2211BPLM},01/04/2010 08:12:00,BDR0510,PC-1197,Logon
{B6T0-P5JQ44FI-5122KUSJ},01/04/2010 08:12:00,CGC1132,PC-8269,Logon
{F9L1-W3IF89PR-8346DMXL},01/04/2010 08:12:00,CLS3806,PC-9080,Logon
{R9S0-B7PJ61QK-2667QSVN},01/04/2010 08:12:00,DNM3903,PC-0215,Logon
{L2Z9-A1AK22YF-3532MHIW},01/04/2010 08:12:00,DWB3085,PC-0733,Logon
{M9I5-C0VO31GL-1323QDMA},01/04/2010 08:12:00,EAM1432,PC-0711,Logon
{Z6D4-I1ED29UW-2977LSAB},01/04/2010 08:12:00,ECA1221,PC-0488,Logon
{M3X5-E6LS16UY-7929UEOG},01/04/2010 08:12:00,FAJ0523,PC-1262,Logon
{F4B5-L9VQ96EW-2028RLPF},01/04/2010 08:12:00,HIS1706,PC-3999,Logon
{O6T7-T8JD67ZA-4812TNFE},01/04/2010 08:12:00,IFS0793,PC-6862,Logon
{S1Y2-F9WZ41DN-9100QOMG},01/04/2010 08:12:00,ILH0248,PC-1379,Logon
{A1Q7-E8AL70LK-7453QEDA},01/04/2010 08:12:00,IUT3421,PC-9823,Logon
{Y4M2-L3IH04YJ-1432TYMT},01/04/2010 08:12:00,JBL2993,PC-3210,Logon
{I8J0-F7UA13MY-2911OSGD},01/04/2010 08:12:00,JHE3080,PC-1480,Logon
{M1R3-J6IF20VK-1087XCAN},01/04/2010 08:12:00,JHM0583,PC-0380,Logon
{W9H0-P4DH59FO-7095FGSD},01/04/2010 08:12:00,JIM2988,PC-4851,Logon
{A5V4-K4AY59HF-5430ODQE},01/04/2010 08:12:00,KBC0578,PC-5755,Logon
{R8T8-U0RK35GC-4623JJYZ},01/04/2010 08:12:00,KCR0577,PC-2870,Logon
{F9K4-L2KU72FU-3146ALSE},01/04/2010 08:12:00,KWC3812,PC-8397,Logon
{V1E1-K9CX34WI-2017FFFQ},01/04/2010 08:12:00,LCP0344,PC-0780,Logon
{X4X3-I3XQ09QC-8185XILF},01/04/2010 08:12:00,LVK3180,PC-7434,Logon
{R5D9-N1MD54LX-3465ZNTT},01/04/2010 08:12:00,NIW3071,PC-9985,Logon
{E9J5-T1NA38IF-2915WYRW},01/04/2010 08:12:00,PKR1145,PC-1961,Logon
{G7K0-B9OD52VS-7208HZLY},01/04/2010 08:12:00,PLT3283,PC-4789,Logon
{A2H4-L5GG66OO-8587RMTD},01/04/2010 08:12:00,RJM0343,PC-4958,Logon
{P2H6-D0ZN10LX-7964DBFX},01/04/2010 08:12:00,SJR0452,PC-1927,Logon
