user,avg_login_hour,login_variance,avg_logout_hour,logout_variance,avg_session_hours,max_session_hours,min_session_hours,session_variance,total_logins,working_days,avg_logins_per_day,unique_pcs,primary_pc,primary_pc_percentage,device_switches,night_login_count,offhour_percentage,weekend_logins,weekday_logins,first_login,last_login,anomaly_score,anomaly
DTAA/FCG0115,7.741159420289856,0.0952180723089718,16.791400966183577,0.0717207426170726,9.05037037037037,9.31,8.780555555555555,0.1166586632339485,345,345,1.0,1,PC-0472,100.0,0,0,100.0,0,345,2010-01-04 07:49:44,2011-05-13 16:48:52,0.1401197952017728,Normal
DTAA/EGG0294,7.983526570048309,0.0975555299000181,18.032946859903383,0.0734322276971222,10.049746376811596,10.298055555555557,9.754722222222222,0.1227223034022592,345,345,1.0,1,PC-4696,100.0,0,0,52.7536231884058,0,345,2010-01-04 08:03:11,2011-05-13 18:05:49,0.1401198873169488,Normal
DTAA/RCR0864,7.493671497584541,0.0968048079499539,16.533478260869565,0.0732404159021124,9.03973268921095,9.310277777777776,8.776111111111112,0.1216049925522119,345,345,1.0,1,PC-1583,100.0,0,0,100.0,0,345,2010-01-04 07:27:24,2011-05-13 16:34:22,0.14020559959543488,Normal
DTAA/PFF0657,8.241594202898552,0.0956002536263775,18.284106280193235,0.0727330632574088,10.04232608695652,10.3125,9.755,0.1178255861329848,345,345,1.0,1,PC-4923,100.0,0,0,0.0,0,345,2010-01-04 08:13:10,2011-05-13 18:10:08,0.14023411439542505,Normal
DTAA/PIG0194,7.9943961352657,0.0953835802179877,17.034057971014494,0.068473267490739,9.040131239935588,9.324444444444444,8.76,0.1184525737812927,345,345,1.0,1,PC-0932,100.0,0,0,50.72463768115942,0,345,2010-01-04 08:05:12,2011-05-13 17:02:02,0.14031160548109772,Normal
DTAA/BSM0334,8.498937198067633,0.0931287430158814,18.53256038647343,0.0718955802521859,10.0337922705314,10.307222222222222,9.755555555555556,0.1177318809776561,345,345,1.0,1,PC-2722,100.0,0,0,0.0,0,345,2010-01-04 08:33:27,2011-05-13 18:28:29,0.14035198520940673,Normal
DTAA/YSH0268,7.9956038647343,0.091008015579668,18.033043478260872,0.0726366197623634,10.037729468599034,10.310555555555556,9.777222222222225,0.1202491070021107,345,345,1.0,1,PC-2544,100.0,0,0,46.95652173913044,0,345,2010-01-04 08:02:10,2011-05-13 18:09:58,0.14051574782640303,Normal
DTAA/SER0835,8.480628019323671,0.0965611482408229,18.53415458937198,0.071641887272626,10.053221417069244,10.309444444444445,9.7875,0.1225507306657234,345,345,1.0,1,PC-1201,100.0,0,0,0.0,0,345,2010-01-04 08:37:48,2011-05-13 18:26:24,0.14053243580145136,Normal
DTAA/MFN0656,7.486038647342995,0.0959150736037783,16.531932367149757,0.072373041732446,9.046328502415458,9.324166666666668,8.781944444444445,0.1183802844082215,345,345,1.0,1,PC-1313,100.0,0,0,100.0,0,345,2010-01-04 07:20:41,2011-05-13 16:27:57,0.14053663026902652,Normal
DTAA/FGM0119,8.989323671497583,0.0934785341160531,18.03574879227053,0.0738649775092728,9.046403381642511,9.309444444444445,8.766944444444444,0.1219791866054063,345,345,1.0,1,PC-1150,100.0,0,0,0.0,0,345,2010-01-04 09:09:05,2011-05-13 17:55:46,0.1406788676046672,Normal
DTAA/HLA0457,7.493574879227052,0.0955980746331862,16.54,0.0718368270162473,9.046532206119164,9.327777777777778,8.778888888888888,0.1185900672886266,345,345,1.0,1,PC-4441,100.0,0,0,100.0,0,345,2010-01-04 07:20:50,2011-05-13 16:31:27,0.14073867088130765,Normal
DTAA/BQW0149,8.489323671497583,0.0936080186025088,18.52734299516908,0.0729557308651449,10.037832528180354,10.311666666666667,9.773055555555556,0.1211049960425313,345,345,1.0,1,PC-3620,100.0,0,0,0.0,0,345,2010-01-04 08:33:03,2011-05-13 18:35:21,0.14078673297922323,Normal
DTAA/RLE0844,7.748019323671498,0.095995933579257,16.788115942028984,0.0717344151133217,9.039979871175523,9.31861111111111,8.774722222222222,0.1238937438834362,345,345,1.0,1,PC-3714,100.0,0,0,100.0,0,345,2010-01-04 07:50:11,2011-05-13 16:40:47,0.14078862776699613,Normal
DTAA/UJC0849,8.246086956521738,0.0969078728867532,18.28415458937198,0.0717320005898655,10.03845652173913,10.304444444444444,9.771944444444443,0.1176600278262471,345,345,1.0,1,PC-2481,100.0,0,0,0.0,0,345,2010-01-04 08:19:36,2011-05-13 18:20:31,0.14084747849630952,Normal
DTAA/FNO0471,7.991014492753622,0.0969234499546246,18.040096618357488,0.0722983943197811,10.048661835748792,10.309166666666666,9.751388888888888,0.125163854614675,345,345,1.0,1,PC-4905,100.0,0,0,51.59420289855072,0,345,2010-01-04 08:00:03,2011-05-13 18:09:01,0.14087566061188833,Normal
DTAA/CAH0921,7.742077294685989,0.0993032923873368,16.782850241545894,0.0707660997886836,9.040133655394524,9.310833333333331,8.755833333333333,0.1224747583076617,345,345,1.0,1,PC-3582,100.0,0,0,100.0,0,345,2010-01-04 07:47:12,2011-05-13 16:42:29,0.14087971941060018,Normal
DTAA/JMS0793,7.733091787439613,0.0999552852881466,16.786908212560387,0.0717880683490868,9.053907407407406,9.318888888888887,8.77361111111111,0.1195047278418422,345,345,1.0,1,PC-3179,100.0,0,0,100.0,0,345,2010-01-04 07:35:31,2011-05-13 16:49:15,0.14090935618726985,Normal
DTAA/JPP0841,7.996280193236715,0.0938594945973009,18.027391304347827,0.0732854617471567,10.03119645732689,10.322777777777778,9.77,0.1190386444599665,345,345,1.0,1,PC-2761,100.0,0,0,44.34782608695652,0,345,2010-01-04 07:57:03,2011-05-13 18:08:35,0.14095160005225071,Normal
DTAA/CSA0071,8.24830917874396,0.0957403883430571,18.285507246376813,0.0709451376796638,10.036338969404188,10.318888888888887,9.77777777777778,0.1211842883467817,345,345,1.0,1,PC-4744,100.0,0,0,0.0,0,345,2010-01-04 08:22:22,2011-05-13 18:10:06,0.1409650142663783,Normal
DTAA/BJM0311,8.236811594202898,0.0969286659015403,18.27705314009662,0.0710809312186347,10.040460547504027,10.31611111111111,9.775555555555556,0.1217288256159829,345,345,1.0,1,PC-2790,100.0,0,0,0.0,0,345,2010-01-04 08:19:42,2011-05-13 18:13:47,0.14097065761559519,Normal
DTAA/VFT0014,8.494251207729468,0.0985519905976832,18.533478260869565,0.0711374792247729,10.038840579710143,10.3175,9.752777777777778,0.1200730050834218,345,345,1.0,1,PC-1870,100.0,0,0,0.0,0,345,2010-01-04 08:27:23,2011-05-13 18:28:40,0.14098766903310395,Normal
DTAA/DKB0409,8.74463768115942,0.090618064006704,17.78642512077295,0.0708369101709304,9.04189774557166,9.325555555555557,8.777777777777779,0.1179020702454921,345,345,1.0,1,PC-4535,100.0,0,0,0.0,0,345,2010-01-04 08:50:15,2011-05-13 17:47:22,0.1410182539871211,Normal
DTAA/PRH0825,7.748405797101449,0.0962383733969955,16.781062801932364,0.0700371181434311,9.03274074074074,9.303055555555556,8.765277777777778,0.1185557970718091,345,345,1.0,1,PC-0921,100.0,0,0,100.0,0,345,2010-01-04 07:36:54,2011-05-13 16:44:51,0.14109019916948995,Normal
DTAA/SVM0756,8.499033816425122,0.0975757531351675,17.533961352657006,0.0759229927467452,9.03508615136876,9.285,8.759722222222223,0.1182372972323492,345,345,1.0,1,PC-0312,100.0,0,0,0.0,0,345,2010-01-04 08:28:13,2011-05-13 17:30:35,0.14112676106514094,Normal
DTAA/NIC0901,7.9974879227053135,0.0962564904303506,18.0336231884058,0.073652273161605,10.036868760064412,10.328055555555556,9.771944444444443,0.1178556374494766,345,345,1.0,1,PC-2316,100.0,0,0,43.76811594202898,0,345,2010-01-04 08:01:01,2011-05-13 18:00:52,0.14112690007679896,Normal
DTAA/ALC0244,7.740096618357487,0.096996182252737,16.77946859903382,0.0700189693483595,9.039427536231884,9.322222222222225,8.773055555555555,0.120404440688571,345,345,1.0,1,PC-3992,100.0,0,0,100.0,0,345,2010-01-04 07:38:32,2011-05-13 16:45:10,0.14112703158269602,Normal
DTAA/AZS0738,7.991352657004832,0.0977051258387928,17.036859903381643,0.0685275271883405,9.045901771336553,9.306666666666668,8.770833333333334,0.1223823864486208,345,345,1.0,1,PC-0744,100.0,0,0,50.72463768115942,0,345,2010-01-04 08:01:23,2011-05-13 17:07:08,0.14126205524243035,Normal
DTAA/OIR0424,8.493140096618356,0.0967225915112233,18.533091787439613,0.0719386376307373,10.039850241545894,10.321944444444444,9.783055555555556,0.1183880574837802,345,345,1.0,1,PC-0686,100.0,0,0,0.0,0,345,2010-01-04 08:34:09,2011-05-13 18:32:52,0.14131059567643073,Normal
DTAA/RAA0594,8.98951690821256,0.0958881295352136,18.03212560386473,0.0714219072061962,9.042824476650564,9.308333333333334,8.76361111111111,0.1225378769888774,345,345,1.0,1,PC-1665,100.0,0,0,0.0,0,345,2010-01-04 08:52:19,2011-05-13 17:59:11,0.1413224662358915,Normal
DTAA/MSH0322,7.740966183574879,0.0940048885577944,16.78400966183575,0.0706160134346733,9.043103059581322,9.31611111111111,8.7625,0.1205911850456895,345,345,1.0,1,PC-1066,100.0,0,0,100.0,0,345,2010-01-04 07:51:17,2011-05-13 16:47:43,0.1413896159123747,Normal
DTAA/BKH0156,8.992995169082127,0.0970081260873644,18.03217391304348,0.0724052131131995,9.03942431561997,9.317777777777778,8.768333333333333,0.1213698745193342,345,345,1.0,1,PC-1500,100.0,0,0,0.0,0,345,2010-01-04 09:07:08,2011-05-13 18:03:02,0.14140559082203163,Normal
DTAA/WPH0764,8.991884057971014,0.0976640577291129,18.03202898550725,0.0721289788966578,9.04038003220612,9.310555555555556,8.761666666666667,0.1202058224260294,345,345,1.0,1,PC-2350,100.0,0,0,0.0,0,345,2010-01-04 08:53:03,2011-05-13 18:01:16,0.14175706726984771,Normal
DTAA/KBB0983,8.498695652173913,0.0968366211654543,18.538695652173917,0.0731869958852004,10.039936392914653,10.323611111111113,9.766944444444444,0.121502174222574,345,345,1.0,1,PC-2629,100.0,0,0,0.0,0,345,2010-01-04 08:21:54,2011-05-13 18:28:45,0.14178350239928567,Normal
DTAA/ACM0061,8.992705314009662,0.0964858562995907,18.0368115942029,0.0731300803412205,9.044262479871175,9.328888888888889,8.766666666666667,0.1199853669824505,345,345,1.0,1,PC-1324,100.0,0,0,0.0,0,345,2010-01-04 08:59:20,2011-05-13 18:06:30,0.14180068059578982,Normal
DTAA/TEG0502,7.990772946859903,0.09968967502878,17.029227053140097,0.069478364932176,9.03866505636071,9.315555555555555,8.760277777777778,0.116010285175153,345,345,1.0,1,PC-4566,100.0,0,0,51.30434782608696,0,345,2010-01-04 07:50:34,2011-05-13 17:04:26,0.14183070391918168,Normal
DTAA/HKO0796,7.746859903381643,0.0968944190472139,16.77975845410628,0.0701841405090822,9.03273188405797,9.321666666666667,8.759722222222223,0.1185039474368451,345,345,1.0,1,PC-1069,100.0,0,0,100.0,0,345,2010-01-04 07:39:37,2011-05-13 16:46:32,0.1418457192849914,Normal
DTAA/JCL0752,7.7356038647342995,0.0972929670225388,16.787632850241547,0.0709503170996151,9.05213768115942,9.301388888888887,8.764166666666666,0.1198720702936948,345,345,1.0,1,PC-4681,100.0,0,0,100.0,0,345,2010-01-04 07:54:22,2011-05-13 16:47:39,0.14188937426021503,Normal
DTAA/JKW0464,8.501159420289854,0.0959210520131071,18.537632850241547,0.071562258201244,10.03701851851852,10.316666666666666,9.766944444444444,0.1209090186156962,345,345,1.0,1,PC-1764,100.0,0,0,0.0,0,345,2010-01-04 08:28:09,2011-05-13 18:33:43,0.1419107671460429,Normal
DTAA/JIH0640,8.49830917874396,0.0995202042586661,17.52743961352657,0.0735588167686103,9.028578099838969,9.314444444444444,8.757777777777777,0.1267603934363547,345,345,1.0,1,PC-2393,100.0,0,0,0.0,0,345,2010-01-04 08:28:31,2011-05-13 17:34:06,0.142052793910518,Normal
DTAA/SSB0151,8.492512077294686,0.1015837217197895,17.53352657004831,0.0725702102741976,9.040966988727858,9.315,8.759166666666667,0.1281815187585938,345,345,1.0,1,PC-4616,100.0,0,0,0.0,0,345,2010-01-04 08:29:10,2011-05-13 17:39:47,0.14205795360461693,Normal
DTAA/MVL0885,7.745845410628019,0.0980369429476781,16.78768115942029,0.0710894920126793,9.04184541062802,9.317222222222222,8.756388888888889,0.1214601760554642,345,345,1.0,1,PC-0196,100.0,0,0,100.0,0,345,2010-01-04 07:42:11,2011-05-13 16:46:16,0.14210595447385138,Normal
DTAA/ARW0541,8.737246376811596,0.0994980238882545,17.77903381642512,0.072559566212807,9.04166183574879,9.318888888888887,8.759166666666667,0.125731997452171,345,345,1.0,1,PC-2488,100.0,0,0,0.0,0,345,2010-01-04 08:45:58,2011-05-13 17:52:03,0.14222783646888798,Normal
DTAA/NJH0593,8.74830917874396,0.0944838815471935,17.781256038647342,0.0746527305855213,9.032969404186796,9.321944444444444,8.759722222222223,0.1220537122864729,345,345,1.0,1,PC-3128,100.0,0,0,0.0,0,345,2010-01-04 08:44:11,2011-05-13 17:50:04,0.14224222086816413,Normal
DTAA/BMS0001,8.738357487922706,0.0981607722339093,17.787439613526573,0.0703216698500268,9.048461352657004,9.304444444444444,8.787777777777778,0.1172511886429641,345,345,1.0,1,PC-0003,100.0,0,0,0.0,0,345,2010-01-04 08:40:57,2011-05-13 17:43:13,0.14228728166498988,Normal
DTAA/LCC0556,7.99632850241546,0.0948413351475156,18.02840579710145,0.0726807839027953,10.032194041867957,10.326666666666666,9.770555555555555,0.1209791839412845,345,345,1.0,1,PC-2460,100.0,0,0,48.40579710144928,0,345,2010-01-04 08:09:21,2011-05-13 18:03:30,0.14252042912286356,Normal
DTAA/BBP0623,7.9914975845410625,0.0954987185403899,18.031304347826087,0.0727199003844201,10.040239130434784,10.328888888888889,9.761944444444444,0.1172280231369063,345,345,1.0,1,PC-3160,100.0,0,0,49.275362318840585,0,345,2010-01-04 07:58:11,2011-05-13 17:59:17,0.14266833190976025,Normal
DTAA/ANW0351,8.73951690821256,0.0964172057871851,17.781835748792272,0.0746666498647804,9.041927536231883,9.311388888888889,8.76388888888889,0.1196878657696415,345,345,1.0,1,PC-0593,100.0,0,0,0.0,0,345,2010-01-04 08:41:43,2011-05-13 17:49:46,0.1427070932522257,Normal
DTAA/HNK0421,7.994830917874396,0.0981244270081265,18.034927536231883,0.0737067849466685,10.040100644122385,10.294444444444444,9.769166666666669,0.1218834604075388,345,345,1.0,1,PC-4525,100.0,0,0,48.98550724637681,0,345,2010-01-04 08:09:05,2011-05-13 17:59:42,0.14275812119852938,Normal
DTAA/MGB0728,7.7443961352657,0.0946527257204587,16.788309178743962,0.0720357881654447,9.044532206119165,9.321666666666667,8.759722222222223,0.1187386251883995,345,345,1.0,1,PC-2929,100.0,0,0,100.0,0,345,2010-01-04 07:37:37,2011-05-13 16:49:55,0.14278781735870644,Normal
DTAA/TSC0431,7.987632850241547,0.0945120431897728,18.03207729468599,0.0726596554678842,10.044323671497583,10.302222222222222,9.77111111111111,0.1204777233885074,345,345,1.0,1,PC-0497,100.0,0,0,50.43478260869565,0,345,2010-01-04 07:58:20,2011-05-13 17:57:02,0.14282696431885622,Normal
DTAA/EKB0587,7.991062801932368,0.0962968949379185,18.038260869565217,0.0703089543508018,10.047461352657004,10.301666666666666,9.758611111111112,0.1221021580764313,345,345,1.0,1,PC-0136,100.0,0,0,50.43478260869565,0,345,2010-01-04 07:51:14,2011-05-13 18:04:02,0.142851574300987,Normal
DTAA/LEH0561,8.499661835748793,0.0951965614531938,17.527729468599034,0.0701085646532117,9.027587761674718,9.31638888888889,8.764166666666666,0.1147352377345809,345,345,1.0,1,PC-4482,100.0,0,0,0.0,0,345,2010-01-04 08:20:55,2011-05-13 17:26:44,0.14290274206190667,Normal
DTAA/NEP0644,7.999710144927535,0.096011780490909,17.030096618357486,0.069338352844755,9.03095813204509,9.300277777777778,8.784722222222221,0.1170630315518284,345,345,1.0,1,PC-1494,100.0,0,0,45.21739130434783,0,345,2010-01-04 07:56:57,2011-05-13 17:02:17,0.14303797525443712,Normal
DTAA/BAH0774,7.988888888888888,0.1004779705545091,17.03966183574879,0.0751143506546437,9.05113043478261,9.321666666666667,8.765833333333333,0.119744925748472,345,345,1.0,1,PC-4573,100.0,0,0,50.43478260869565,0,345,2010-01-04 07:52:49,2011-05-13 16:57:11,0.1430747622103451,Normal
DTAA/DCF0307,7.992753623188406,0.0950434358095509,18.03782608695652,0.071561636772394,10.04457809983897,10.313888888888888,9.773055555555556,0.118249546239294,345,345,1.0,1,PC-2881,100.0,0,0,48.11594202898551,0,345,2010-01-04 07:52:32,2011-05-13 18:05:17,0.14308152259074725,Normal
DTAA/WAH0813,7.989275362318841,0.0965119544569811,18.033913043478265,0.0728901258934164,10.045236714975845,10.323888888888888,9.751944444444444,0.1196795199885139,345,345,1.0,1,PC-1147,100.0,0,0,51.30434782608696,0,345,2010-01-04 08:01:18,2011-05-13 18:08:30,0.14313058622423958,Normal
DTAA/CRJ0934,8.74415458937198,0.0955255519293932,17.787487922705314,0.0718916735454249,9.04389533011272,9.300277777777778,8.764166666666666,0.1171945535148685,345,345,1.0,1,PC-3946,100.0,0,0,0.0,0,345,2010-01-04 08:45:22,2011-05-13 17:47:12,0.14318882962990043,Normal
DTAA/BAE0444,7.995410628019324,0.0925208640644566,17.040531400966184,0.0697022626792822,9.045522544283411,9.313888888888888,8.793888888888889,0.118514350301076,345,345,1.0,1,PC-3270,100.0,0,0,48.40579710144928,0,345,2010-01-04 07:55:52,2011-05-13 17:07:20,0.14332790956048846,Normal
DTAA/FCT0552,7.990338164251208,0.092053701829541,17.03917874396135,0.0700484462224909,9.049506441223832,9.309722222222222,8.77361111111111,0.116732354898638,345,345,1.0,1,PC-3545,100.0,0,0,48.69565217391305,0,345,2010-01-04 07:56:06,2011-05-13 16:55:11,0.14335641989033393,Normal
DTAA/BAB0505,7.738792270531401,0.097456296132389,16.781642512077294,0.0716378687146762,9.042804347826086,9.319166666666666,8.767222222222221,0.1199896590047596,345,345,1.0,1,PC-0939,100.0,0,0,100.0,0,345,2010-01-04 07:35:46,2011-05-13 16:50:49,0.14337471171617377,Normal
DTAA/SOG0461,8.001159420289856,0.0961480778303133,18.031497584541064,0.0716173803661175,10.030693236714976,10.305,9.765555555555556,0.1224606684240197,345,345,1.0,1,PC-4563,100.0,0,0,44.63768115942029,0,345,2010-01-04 07:57:03,2011-05-13 18:00:13,0.1433964818097752,Normal
DTAA/KTC0285,7.994009661835749,0.0955038652540859,18.032753623188405,0.0726904442503705,10.038457326892113,10.331388888888888,9.755277777777778,0.1205890742115746,345,345,1.0,1,PC-2121,100.0,0,0,50.14492753623189,0,345,2010-01-04 07:53:39,2011-05-13 18:08:36,0.14341164902174447,Normal
DTAA/DEP0563,7.748695652173914,0.09561986233062,16.78647342995169,0.0721618104824807,9.037950080515298,9.3075,8.773888888888889,0.119688030253358,345,345,1.0,1,PC-4319,100.0,0,0,100.0,0,345,2010-01-04 07:45:25,2011-05-13 16:48:00,0.14350906431730281,Normal
DTAA/QVM0338,8.745942028985507,0.0963880466879626,17.780917874396135,0.0738759087221639,9.035417069243156,9.31611111111111,8.765555555555556,0.1184075049535591,345,345,1.0,1,PC-4327,100.0,0,0,0.0,0,345,2010-01-04 08:39:06,2011-05-13 17:43:06,0.143520216610174,Normal
DTAA/ARP0948,7.995748792270532,0.0914088765167968,17.028067632850238,0.0701521182994936,9.032390499194848,9.309166666666666,8.7575,0.1156950206312425,345,345,1.0,1,PC-4291,100.0,0,0,46.3768115942029,0,345,2010-01-04 08:05:33,2011-05-13 16:59:37,0.14355605215174627,Normal
DTAA/ALS0087,7.995652173913044,0.0909171335719864,17.031400966183575,0.0726225369992036,9.035829307568438,9.304166666666667,8.800277777777778,0.1155529281897166,345,345,1.0,1,PC-2643,100.0,0,0,46.08695652173913,0,345,2010-01-04 07:56:53,2011-05-13 17:08:41,0.14377264370073206,Normal
DTAA/RJW0590,7.995603864734299,0.097037002375288,18.02830917874396,0.073755005060327,10.032151368760063,10.301944444444445,9.769444444444444,0.1198234660388819,345,345,1.0,1,PC-3471,100.0,0,0,46.3768115942029,0,345,2010-01-04 07:56:36,2011-05-13 18:04:13,0.14394295981273875,Normal
DTAA/LGV0288,7.981014492753623,0.0937799122785485,17.030434782608694,0.0735736746965829,9.049958937198069,9.303055555555556,8.76361111111111,0.1225491021184277,345,345,1.0,1,PC-2749,100.0,0,0,54.20289855072464,0,345,2010-01-04 07:57:49,2011-05-13 17:04:52,0.14426395025411193,Normal
DTAA/AHS0926,7.996135265700484,0.0968389656469592,18.032270531400965,0.0719592296677388,10.036194041867956,10.321111111111112,9.768888888888888,0.1217027406548498,345,345,1.0,1,PC-0459,100.0,0,0,48.69565217391305,0,345,2010-01-04 07:59:26,2011-05-13 18:07:29,0.14427016897532197,Normal
DTAA/AMD0432,8.73536231884058,0.0974848716006221,17.781352657004835,0.0728820656344432,9.045944444444444,9.320833333333333,8.762222222222222,0.1181412335397875,345,345,1.0,1,PC-2555,100.0,0,0,0.0,0,345,2010-01-04 08:54:02,2011-05-13 17:53:22,0.14444619795501568,Normal
DTAA/MKN0234,8.73584541062802,0.0964241240124599,17.782657004830916,0.0721656052658059,9.046549919484702,9.313611111111111,8.765555555555556,0.1178857439392661,345,345,1.0,1,PC-1273,100.0,0,0,0.0,0,345,2010-01-04 08:36:20,2011-05-13 17:41:24,0.14446775461444716,Normal
DTAA/RJP0874,8.741352657004832,0.0986918946255807,17.780579710144927,0.0724010429568079,9.039589371980677,9.2875,8.779722222222222,0.1198834326144681,345,345,1.0,1,PC-3476,100.0,0,0,0.0,0,345,2010-01-04 08:52:21,2011-05-13 17:41:24,0.1445902805870114,Normal
DTAA/KKC0575,8.729275362318841,0.0956395404327711,17.78487922705314,0.0710128361903223,9.05575845410628,9.32638888888889,8.758888888888889,0.1177037449945653,345,345,1.0,1,PC-1458,100.0,0,0,0.0,0,345,2010-01-04 08:51:57,2011-05-13 17:54:10,0.14459174203219255,Normal
DTAA/BTH0358,8.74584541062802,0.0941290241651227,17.784202898550724,0.0706367590972293,9.037915458937196,9.32972222222222,8.77361111111111,0.11818603164079,345,345,1.0,1,PC-4818,100.0,0,0,0.0,0,345,2010-01-04 08:40:50,2011-05-13 17:49:05,0.14461682759813038,Normal
